league,season,population,team,dimension,category,unit,source,off_n,off_freq,off_ppp,off_ppp_pctl,def_n,def_ppp,def_ppp_pctl
wbb,2026,Big Ten,MD,ball_security,dead_ball_to,possession,espn_derived,263,0.10626262626262627,0.0038022813688212928,35,290,0,18
wbb,2026,Big Ten,MD,ball_security,live_ball_to,possession,espn_derived,233,0.09414141414141414,0.004291845493562232,76,352,0,24
wbb,2026,Big Ten,MD,ball_security,no_turnover,possession,espn_derived,1979,0.7995959595959596,1.3623041940373926,59,1833,1.1385706492089471,47
wbb,2026,Big Ten,MD,context,halfcourt,possession,espn_derived,1672,0.6755555555555556,0.9533492822966507,71,1952,0.774077868852459,24
wbb,2026,Big Ten,MD,context,second_chance,possession,espn_derived,434,0.17535353535353534,1.2235023041474655,76,297,1.0101010101010102,41
wbb,2026,Big Ten,MD,context,transition,possession,espn_derived,369,0.14909090909090908,1.5528455284552845,82,226,1.2212389380530972,6
wbb,2026,Big Ten,MD,creation,assisted,made_fg,espn_derived,528,0.5338725985844287,2.384469696969697,53,402,2.4601990049751246,94
wbb,2026,Big Ten,MD,creation,unassisted,made_fg,espn_derived,461,0.4661274014155713,2.0433839479392626,12,363,2.0964187327823693,82
wbb,2026,Big Ten,MD,shot_zone,above_break_3,attempt,espn_derived,551,0.2524049473202016,0.9473684210526315,18,497,0.9295774647887324,59
wbb,2026,Big Ten,MD,shot_zone,at_rim,attempt,espn_derived,672,0.3078332569857994,1.25,12,512,1.05078125,0
wbb,2026,Big Ten,MD,shot_zone,corner_3,attempt,espn_derived,139,0.06367384333486029,1.0575539568345325,35,163,1.2147239263803682,94
wbb,2026,Big Ten,MD,shot_zone,mid_range,attempt,espn_derived,345,0.15803939532753092,0.7246376811594203,47,343,0.5306122448979592,0
wbb,2026,Big Ten,MD,shot_zone,paint,attempt,espn_derived,476,0.2180485570316079,0.9285714285714286,76,438,0.8447488584474886,65
wbb,2026,Big Ten,MICH,ball_security,dead_ball_to,possession,espn_derived,257,0.09760729206228637,0.0038910505836575876,47,350,0,0
wbb,2026,Big Ten,MICH,ball_security,live_ball_to,possession,espn_derived,253,0.09608811241929358,0,65,400,0.005,6
wbb,2026,Big Ten,MICH,ball_security,no_turnover,possession,espn_derived,2123,0.80630459551842,1.335374470089496,65,1891,1.14806980433633,65
wbb,2026,Big Ten,MICH,context,halfcourt,possession,espn_derived,1793,0.6809722749715154,0.9353039598438372,53,2123,0.7564766839378239,6
wbb,2026,Big Ten,MICH,context,second_chance,possession,espn_derived,434,0.16483099126471706,1.2511520737327189,88,276,0.9239130434782609,6
wbb,2026,Big Ten,MICH,context,transition,possession,espn_derived,406,0.15419673376376755,1.5172413793103448,76,242,1.2892561983471074,18
wbb,2026,Big Ten,MICH,creation,assisted,made_fg,espn_derived,583,0.5368324125230203,2.334476843910806,18,458,2.373362445414847,29
wbb,2026,Big Ten,MICH,creation,unassisted,made_fg,espn_derived,503,0.4631675874769797,2.0715705765407555,35,332,2.0903614457831323,47
wbb,2026,Big Ten,MICH,shot_zone,above_break_3,attempt,espn_derived,541,0.22982158028887,1.009242144177449,65,466,0.8755364806866953,29
wbb,2026,Big Ten,MICH,shot_zone,at_rim,attempt,espn_derived,767,0.3258283772302464,1.2516297262059974,18,545,1.1669724770642202,18
wbb,2026,Big Ten,MICH,shot_zone,corner_3,attempt,espn_derived,155,0.06584536958368734,0.9483870967741935,12,188,1.0372340425531914,53
wbb,2026,Big Ten,MICH,shot_zone,mid_range,attempt,espn_derived,325,0.13806287170773152,0.7261538461538461,53,304,0.5723684210526315,24
wbb,2026,Big Ten,MICH,shot_zone,paint,attempt,espn_derived,566,0.24044180118946473,0.9081272084805654,65,475,0.7747368421052632,29
wbb,2026,Big Ten,MINN,ball_security,dead_ball_to,possession,espn_derived,153,0.06675392670157068,0,100,259,0,41
wbb,2026,Big Ten,MINN,ball_security,live_ball_to,possession,espn_derived,217,0.09467713787085515,0,71,282,0,47
wbb,2026,Big Ten,MINN,ball_security,no_turnover,possession,espn_derived,1922,0.8385689354275742,1.2669094693028096,100,1750,1.104,24
wbb,2026,Big Ten,MINN,context,halfcourt,possession,espn_derived,1662,0.725130890052356,0.9548736462093863,76,1829,0.7594313832695462,12
wbb,2026,Big Ten,MINN,context,second_chance,possession,espn_derived,357,0.15575916230366493,1.2997198879551821,94,247,0.9352226720647774,12
wbb,2026,Big Ten,MINN,context,transition,possession,espn_derived,273,0.11910994764397906,1.4065934065934067,41,215,1.4511627906976745,88
wbb,2026,Big Ten,MINN,creation,assisted,made_fg,espn_derived,525,0.5602988260405549,2.3695238095238094,41,436,2.4311926605504586,82
wbb,2026,Big Ten,MINN,creation,unassisted,made_fg,espn_derived,412,0.439701173959445,2.0533980582524274,24,272,2.1213235294117645,100
wbb,2026,Big Ten,MINN,shot_zone,above_break_3,attempt,espn_derived,504,0.24,1.0357142857142858,76,560,0.9,41
wbb,2026,Big Ten,MINN,shot_zone,at_rim,attempt,espn_derived,614,0.2923809523809524,1.3127035830618892,53,433,1.2702078521939955,65
wbb,2026,Big Ten,MINN,shot_zone,corner_3,attempt,espn_derived,103,0.04904761904761905,1.2233009708737863,76,141,1.127659574468085,76
wbb,2026,Big Ten,MINN,shot_zone,mid_range,attempt,espn_derived,346,0.16476190476190475,0.6647398843930635,29,311,0.5594855305466238,18
wbb,2026,Big Ten,MINN,shot_zone,paint,attempt,espn_derived,533,0.2538095238095238,0.7617260787992496,6,379,0.6596306068601583,0
wbb,2026,Big Ten,MSU,ball_security,dead_ball_to,possession,espn_derived,196,0.08280523869877482,0,88,255,0,47
wbb,2026,Big Ten,MSU,ball_security,live_ball_to,possession,espn_derived,222,0.09378960709759189,0,88,380,0,12
wbb,2026,Big Ten,MSU,ball_security,no_turnover,possession,espn_derived,1949,0.8234051542036332,1.3370959466393022,88,1745,1.2103151862464183,18
wbb,2026,Big Ten,MSU,context,halfcourt,possession,espn_derived,1699,0.7177862272919308,1.0064743967039436,94,1888,0.7981991525423728,47
wbb,2026,Big Ten,MSU,context,second_chance,possession,espn_derived,322,0.13603717786227293,1.2453416149068324,82,277,1.0902527075812274,65
wbb,2026,Big Ten,MSU,context,transition,possession,espn_derived,346,0.14617659484579637,1.430635838150289,53,215,1.4093023255813955,59
