season,athlete_id,athlete_display_name,athlete_position_abbreviation,team_id,team_short_display_name,games_played,first_game_date,last_game_date,games_started,minutes_total,pts_total,fgm_total,fga_total,fg3m_total,fg3a_total,ftm_total,fta_total,oreb_total,dreb_total,reb_total,ast_total,stl_total,blk_total,tov_total,pf_total,team_minutes_total,team_fgm_total,team_fga_total,team_fg3a_total,team_ftm_total,team_fta_total,team_oreb_total,team_dreb_total,team_reb_total,team_tov_total,opp_oreb_total,opp_dreb_total,opp_reb_total,mpg,ppg,rpg,apg,spg,bpg,tovpg,oreb_pg,dreb_pg,fg_pct,fg3_pct,ft_pct,efg_pct,ts_pct,pts_per_36,reb_per_36,ast_per_36,stl_per_36,blk_per_36,tov_per_36,oreb_per_36,dreb_per_36,usg_weight,usage,ast_denom,ast_pct,tov_denom,tov_pct,oreb_chances,oreb_pct,dreb_chances,dreb_pct,threepar,fta_rate,ts_weight,efg_weight,ast_weight,stl_weight,tov_weight,oreb_weight,dreb_weight,fg3_weight,ft_weight,threepar_weight,fta_rate_weight,usage_pctile_pos,ts_pctile_pos,efg_pctile_pos,ast_pctile_pos,stl_pctile_pos,tov_pctile_pos,oreb_pctile_pos,dreb_pctile_pos,fg3_pctile_pos,ft_pctile_pos,threepar_pctile_pos,fta_rate_pctile_pos,usage_pos_avg,ts_pos_avg,efg_pos_avg,ast_pos_avg,stl_pos_avg,tov_pos_avg,oreb_pos_avg,dreb_pos_avg,fg3_pos_avg,ft_pos_avg,threepar_pos_avg,fta_rate_pos_avg,usage_pos_avg_pctile,ts_pos_avg_pctile,efg_pos_avg_pctile,ast_pos_avg_pctile,stl_pos_avg_pctile,tov_pos_avg_pctile,oreb_pos_avg_pctile,dreb_pos_avg_pctile,fg3_pos_avg_pctile,ft_pos_avg_pctile,threepar_pos_avg_pctile,fta_rate_pos_avg_pctile,headshot_url
2026,3906972,Bridget Carleton,F,132052,Fire,39,2026-05-09,2026-08-30,39,1195,557,186,460,106,288,79,90,28,147,175,84,61,17,47,83,8113,1232,2727,1188,585,724,317,893,1210,563,387,978,1365,30.641025641025642,14.282051282051283,4.487179487179487,2.1538461538461537,1.564102564102564,0.4358974358974359,1.205128205128205,0.717948717948718,3.769230769230769,0.4043478260869565,0.3680555555555556,0.8777777777777778,0.5195652173913043,0.5574459567654123,16.77991631799163,5.2719665271966525,2.5305439330543935,1.8376569037656905,0.5121338912133891,1.4158995815899582,0.8435146443514644,4.428451882845188,546.6,0.20567393773967302,721.3339085418464,0.1164509237750979,546.6,0.08598609586534943,953.7316652286454,0.029358362546647063,942.6845803032171,0.15593763075313807,0.6260869565217392,0.1956521739130435,499.6,460,721.3339085418464,1195,546.6,953.7316652286454,942.6845803032171,288,90,460,460,0.5168496658276192,0.4062094063534585,0.5096561131452365,0.5571619193106304,0.9222467669934189,0.10783135144518706,0.12308670170855437,0.34754894314961216,0.737842617152962,0.9573580533024334,0.9679086797329313,0.1897480077536076,0.20109525277908555,0.5576019105865703,0.517768684040491,0.12420123916161148,0.8692183950177319,0.141372276712091,0.07306816022078576,0.18544112394679418,0.3297966401414677,0.747856315179606,0.32479000646133965,0.3097853399382583,0.48257248911195416,0.4131951780434178,0.48278876487058314,0.6239137397863301,0.5937270061966523,0.5531904399638512,0.6316023323871088,0.5313139682280483,0.4814167576845061,0.5735587212868926,0.48200833639507923,0.518404682570853,https://a.espncdn.com/i/headshots/wnba/players/full/3906972.png
2026,3907781,Sophie Cunningham,G,5,Fever,39,2026-05-09,2026-08-28,3,885,322,98,209,63,145,63,72,10,79,89,49,22,5,28,72,8109,1365,2777,1055,733,905,311,1018,1329,536,336,922,1258,22.692307692307693,8.256410256410257,2.282051282051282,1.2564102564102564,0.5641025641025641,0.1282051282051282,0.717948717948718,0.2564102564102564,2.0256410256410255,0.4688995215311005,0.43448275862068964,0.875,0.6196172248803827,0.668938008974572,13.098305084745762,3.6203389830508477,1.993220338983051,0.8949152542372881,0.2033898305084746,1.1389830508474577,0.4067796610169492,3.2135593220338983,268.68,0.1326706953938787,646.8668146503885,0.07574975078368022,268.68,0.10421319041238648,672.8357380688125,0.014862468555404346,738.8642249352571,0.10692086222867588,0.69377990430622,0.3444976076555024,240.68,209,646.8668146503885,885,268.68,672.8357380688125,738.8642249352571,145,72,209,209,0.0411844745969765,0.99352444935468,0.9865690414158657,0.09333499573303719,0.23422351279732154,0.18762816038044544,0.19108026330401687,0.545153539382655,0.9635710620831196,0.7585880869839269,0.9259275896145899,0.7204653669930824,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/3907781.png
2026,3910470,Maria Conde,F,131935,Tempo,33,2026-05-08,2026-08-26,19,889,293,102,276,53,150,36,41,32,121,153,86,15,5,53,65,8036,1194,2712,1119,674,834,337,934,1271,558,400,984,1384,26.939393939393938,8.878787878787879,4.636363636363637,2.606060606060606,0.45454545454545453,0.15151515151515152,1.606060606060606,0.9696969696969697,3.6666666666666665,0.3695652173913043,0.35333333333333333,0.8780487804878049,0.46557971014492755,0.4982315331247449,11.86501687289089,6.195725534308211,3.482564679415073,0.6074240719910011,0.20247469066366705,2.1462317210348707,1.295838020247469,4.899887514060742,347.04,0.17250797325931463,558.44425087108,0.15399925751917817,347.04,0.15272014753342553,730.6925087108013,0.04379407153969494,737.883275261324,0.16398257564131322,0.5434782608695652,0.14855072463768115,294.04,276,558.44425087108,889,347.04,730.6925087108013,737.883275261324,150,41,276,276,0.3151223852096173,0.13134019055321086,0.2084858927417618,0.8217258001388363,0.19124211882737355,0.6240061626594914,0.2152018392927824,0.4051089105440547,0.5747126436781609,0.9668597914252607,0.8489482374901285,0.11601694306841841,0.20109525277908555,0.5576019105865703,0.517768684040491,0.12420123916161148,0.8692183950177319,0.141372276712091,0.07306816022078576,0.18544112394679418,0.3297966401414677,0.747856315179606,0.32479000646133965,0.3097853399382583,0.48257248911195416,0.4131951780434178,0.48278876487058314,0.6239137397863301,0.5937270061966523,0.5531904399638512,0.6316023323871088,0.5313139682280483,0.4814167576845061,0.5735587212868926,0.48200833639507923,0.518404682570853,https://a.espncdn.com/i/headshots/wnba/players/full/3910470.png
2026,3913680,Emese Hof,C,8,Lynx,3,2026-05-09,2026-05-23,0,21,7,3,6,0,0,1,2,2,3,5,2,0,0,4,6,8008,1359,2820,946,564,697,370,1003,1373,497,376,938,1314,7,2.3333333333333335,1.6666666666666667,0.6666666666666666,0,0,1.3333333333333333,0.6666666666666666,1,0.5,NA,0.5,0.5,0.5087209302325582,12,8.571428571428571,3.4285714285714284,0,0,6.857142857142857,3.4285714285714284,5.142857142857143,10.879999999999999,0.22898857882962434,14.819055944055943,0.13496136377042411,10.879999999999999,0.36764705882352944,17.15034965034965,0.11661569826707442,18.081293706293707,0.1659173313995649,0,0.3333333333333333,6.88,6,14.819055944055943,21,10.879999999999999,17.15034965034965,18.081293706293707,0,2,6,6,0.5510307838426727,0.09140012364559268,0.16898235073225684,0.5287249207964122,0.0013909127036693602,1,0.8361158924205307,0.3009006238943935,NA,0.05737265415549598,0.03680060082613594,0.42639879834772815,0.2301817032026182,0.5835746591611622,0.5419639504318438,0.12732307217240074,0.6806470117654635,0.14148835130454215,0.08404596441834357,0.22810925115503222,0.35238907849829354,0.7512064343163539,0.22005257228689448,0.35016898235073224,0.5655136617832318,0.4125217927981165,0.400021804174288,0.5422970364883264,0.6292608719804802,0.4351423489147889,0.523775153269908,0.46241091424709707,0.3113508752614775,0.5153506875378362,0.586265792884571,0.4794253388732087,https://a.espncdn.com/i/headshots/wnba/players/full/3913680.png
2026,3913881,Alanna Smith,F,3,Wings,32,2026-05-09,2026-08-30,18,573,193,75,164,18,69,25,37,36,90,126,33,23,15,38,76,8051,1325,2836,952,584,738,340,1031,1371,438,336,1006,1342,17.90625,6.03125,3.9375,1.03125,0.71875,0.46875,1.1875,1.125,2.8125,0.4573170731707317,0.2608695652173913,0.6756756756756757,0.5121951219512195,0.5352784557355225,12.12565445026178,7.9162303664921465,2.073298429319372,1.4450261780104712,0.9424083769633508,2.387434554973822,2.261780104712042,5.654450261780105,218.28,0.17044767749882914,396.50975034157244,0.08322620054506157,218.28,0.17408832691955287,478.98273506396714,0.07515928521973193,486.4557197863619,0.18501170063233205,0.42073170731707316,0.22560975609756098,180.28,164,396.50975034157244,573,218.28,478.98273506396714,486.4557197863619,69,37,164,164,0.289677545351966,0.34744370593141094,0.42242802785555317,0.27442485063710814,0.46615122647153573,0.7517685096779794,0.6405189595237968,0.524831039174596,0.1823607427055703,0.19953650057937428,0.6558977672481873,0.3185440447986216,0.20109525277908555,0.5576019105865703,0.517768684040491,0.12420123916161148,0.8692183950177319,0.141372276712091,0.07306816022078576,0.18544112394679418,0.3297966401414677,0.747856315179606,0.32479000646133965,0.3097853399382583,0.48257248911195416,0.4131951780434178,0.48278876487058314,0.6239137397863301,0.5937270061966523,0.5531904399638512,0.6316023323871088,0.5313139682280483,0.4814167576845061,0.5735587212868926,0.48200833639507923,0.518404682570853,https://a.espncdn.com/i/headshots/wnba/players/full/3913881.png
2026,3913903,Teaira McCowan,C,8,Lynx,10,2026-05-29,2026-06-24,0,68,14,7,15,0,0,0,3,5,19,24,3,1,5,6,19,8008,1359,2820,946,564,697,370,1003,1373,497,376,938,1314,6.8,1.4,2.4,0.3,0.1,0.5,0.6,0.5,1.9,0.4666666666666667,NA,0,0.4666666666666667,0.42892156862745096,7.411764705882353,12.705882352941176,1.588235294117647,0.5294117647058824,2.6470588235294117,3.176470588235294,2.6470588235294117,10.058823529411764,22.32,0.14507397095185656,50.69980019980021,0.059171830819400785,22.32,0.26881720430107525,55.53446553446554,0.09003417880913833,58.548951048951054,0.3245147805315019,0,0.2,16.32,15,50.69980019980021,68,22.32,55.53446553446554,58.548951048951054,0,3,15,15,0.048645175708140115,0.005199622555559171,0.08280135185880586,0.03844128827066959,0.009670154987415552,0.9957204313090117,0.7422435128968201,1,NA,0.0016085790884718498,0.03961697333834022,0.13706346226060834,0.2301817032026182,0.5835746591611622,0.5419639504318438,0.12732307217240074,0.6806470117654635,0.14148835130454215,0.08404596441834357,0.22810925115503222,0.35238907849829354,0.7512064343163539,0.22005257228689448,0.35016898235073224,0.5655136617832318,0.4125217927981165,0.400021804174288,0.5422970364883264,0.6292608719804802,0.4351423489147889,0.523775153269908,0.46241091424709707,0.3113508752614775,0.5153506875378362,0.586265792884571,0.4794253388732087,https://a.espncdn.com/i/headshots/wnba/players/full/3913903.png
2026,3917450,Napheesa Collier,F,8,Lynx,12,2026-07-22,2026-08-30,12,366,216,79,161,21,45,37,43,15,73,88,33,17,12,26,21,8008,1359,2820,946,564,697,370,1003,1373,497,376,938,1314,30.5,18,7.333333333333333,2.75,1.4166666666666667,1,2.1666666666666665,1.25,6.083333333333333,0.4906832298136646,0.4666666666666667,0.8604651162790697,0.5559006211180124,0.6002667852378835,21.24590163934426,8.655737704918034,3.2459016393442623,1.6721311475409837,1.180327868852459,2.557377049180328,1.4754098360655739,7.180327868852459,205.92000000000002,0.24866900996577704,231.56068931068933,0.1425112358156927,205.92000000000002,0.12626262626262624,298.90609390609393,0.050182984910011524,315.1311188811189,0.2316496075004854,0.2795031055900621,0.2670807453416149,179.92000000000002,161,231.56068931068933,366,205.92000000000002,298.90609390609393,315.1311188811189,45,43,161,161,0.8329572085756445,0.7984912431448862,0.744992461770407,0.7105260602533164,0.8456210594136868,0.38499696206926487,0.2649583352196021,0.7651560398001713,0.9893899204244032,0.926071842410197,0.44662215521573695,0.44777083782037475,0.20109525277908555,0.5576019105865703,0.517768684040491,0.12420123916161148,0.8692183950177319,0.141372276712091,0.07306816022078576,0.18544112394679418,0.3297966401414677,0.747856315179606,0.32479000646133965,0.3097853399382583,0.48257248911195416,0.4131951780434178,0.48278876487058314,0.6239137397863301,0.5937270061966523,0.5531904399638512,0.6316023323871088,0.5313139682280483,0.4814167576845061,0.5735587212868926,0.48200833639507923,0.518404682570853,https://a.espncdn.com/i/headshots/wnba/players/full/3917450.png
2026,3917453,Katie Lou Samuelson,F,14,Storm,32,2026-05-24,2026-08-30,1,489,142,47,116,26,81,22,28,12,55,67,26,26,3,15,30,8030,1187,2788,1060,602,756,345,1017,1362,563,390,1064,1454,15.28125,4.4375,2.09375,0.8125,0.8125,0.09375,0.46875,0.375,1.71875,0.4051724137931034,0.32098765432098764,0.7857142857142857,0.5172413793103449,0.5533042394014963,10.45398773006135,4.932515337423313,1.9141104294478528,1.9141104294478528,0.22085889570552147,1.1042944785276074,0.8834355828220859,4.049079754601227,143.32,0.12778100544675525,314.4215442092154,0.0826915345937607,143.32,0.10466089868825007,429.0168119551681,0.027970931827384866,428.40784557907847,0.12838233605562605,0.6982758620689655,0.2413793103448276,128.32,116,314.4215442092154,489,143.32,429.0168119551681,428.40784557907847,81,28,116,116,0.08108237132193385,0.37090146326669865,0.46421135759925336,0.259772365563593,0.5558930461595103,0.21712958944536068,0.08492196647012415,0.17958486782321242,0.41489832007073385,0.6085747392815759,0.9922463924186948,0.36169143513532914,0.20109525277908555,0.5576019105865703,0.517768684040491,0.12420123916161148,0.8692183950177319,0.141372276712091,0.07306816022078576,0.18544112394679418,0.3297966401414677,0.747856315179606,0.32479000646133965,0.3097853399382583,0.48257248911195416,0.4131951780434178,0.48278876487058314,0.6239137397863301,0.5937270061966523,0.5531904399638512,0.6316023323871088,0.5313139682280483,0.4814167576845061,0.5735587212868926,0.48200833639507923,0.518404682570853,https://a.espncdn.com/i/headshots/wnba/players/full/3917453.png
2026,3919496,Valeriane Ayayi,F,11,Mercury,33,2026-05-12,2026-08-27,5,542,209,49,130,19,64,92,110,21,68,89,42,17,7,45,63,8033,1166,2623,963,720,915,276,986,1262,518,312,1051,1363,16.424242424242426,6.333333333333333,2.696969696969697,1.2727272727272727,0.5151515151515151,0.21212121212121213,1.3636363636363635,0.6363636363636364,2.0606060606060606,0.3769230769230769,0.296875,0.8363636363636363,0.45,0.585762331838565,13.881918819188192,5.911439114391144,2.7896678966789668,1.1291512915129152,0.46494464944649444,2.988929889298893,1.3948339483394834,4.516605166051661,223.4,0.18687316961215666,344.359890451886,0.12196542386189499,223.4,0.20143240823634737,447.6745923067347,0.04690907270790869,437.8911988049297,0.15528971622535948,0.49230769230769234,0.8461538461538461,178.4,130,344.359890451886,542,223.4,447.6745923067347,437.8911988049297,64,110,130,130,0.36773934554292165,0.6645859132148904,0.12987292698686195,0.5989438039325824,0.21683004279994478,0.9219099904522177,0.24850112567661287,0.32126530338134573,0.28779840848806365,0.781460023174971,0.7037116806662359,1,0.20109525277908555,0.5576019105865703,0.517768684040491,0.12420123916161148,0.8692183950177319,0.141372276712091,0.07306816022078576,0.18544112394679418,0.3297966401414677,0.747856315179606,0.32479000646133965,0.3097853399382583,0.48257248911195416,0.4131951780434178,0.48278876487058314,0.6239137397863301,0.5937270061966523,0.5531904399638512,0.6316023323871088,0.5313139682280483,0.4814167576845061,0.5735587212868926,0.48200833639507923,0.518404682570853,https://a.espncdn.com/i/headshots/wnba/players/full/3919496.png
2026,3922628,Kennedy Burke,G,18,Sun,37,2026-05-08,2026-08-26,14,883,325,112,279,44,136,57,80,38,81,119,53,46,30,55,55,8025,1162,2745,792,603,852,369,931,1300,542,311,1038,1349,23.864864864864863,8.783783783783784,3.2162162162162162,1.4324324324324325,1.2432432432432432,0.8108108108108109,1.4864864864864864,1.027027027027027,2.189189189189189,0.4014336917562724,0.3235294117647059,0.7125,0.48028673835125446,0.5171865054105665,13.250283125707814,4.851642129105323,2.160815402038505,1.8754246885617214,1.2231030577576445,2.242355605889015,1.5492638731596828,3.30237825594564,369.2,0.18326178703471488,527.2809968847351,0.10051566491706114,369.2,0.14897074756229686,774.0691588785046,0.049091220809075485,683.2934579439252,0.11854350288049634,0.4874551971326165,0.2867383512544803,314.2,279,527.2809968847351,883,369.2,774.0691588785046,683.2934579439252,136,80,279,279,0.345028195283698,0.3032780080337699,0.3325397538406253,0.16870632627401844,0.784833626886276,0.5776556466918261,0.9043244083753442,0.7254257356048506,0.3202668034889687,0.06381972896312638,0.6754110142844308,0.557047884287126,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/3922628.png
2026,3934218,Megan DiLeo,C,132052,Fire,38,2026-05-09,2026-08-30,29,913,503,197,357,51,139,58,72,52,107,159,35,14,23,28,100,8113,1232,2727,1188,585,724,317,893,1210,563,387,978,1365,24.026315789473685,13.236842105263158,4.184210526315789,0.9210526315789473,0.3684210526315789,0.6052631578947368,0.7368421052631579,1.368421052631579,2.8157894736842106,0.5518207282913166,0.3669064748201439,0.8055555555555556,0.623249299719888,0.647061850365339,19.833515881708653,6.269441401971522,1.380065717415115,0.552026286966046,0.9069003285870756,1.104052573932092,2.0503833515881706,4.219058050383351,416.68,0.20521514973365876,496.2182916307162,0.07053347405832204,416.68,0.0671978496688106,728.6669542709233,0.07136319232704774,720.2267964994453,0.14856431407447973,0.38935574229691877,0.20168067226890757,388.68,357,496.2182916307162,913,416.68,728.6669542709233,720.2267964994453,139,72,357,357,0.39215598636795346,0.9988806820030586,0.9988734509951183,0.1510544980250867,0.22618889919194596,0.058198782054863396,0.30211443482843314,0.14326241108843224,0.5930034129692833,0.6428954423592493,0.7408937288772062,0.20409312805107022,0.2301817032026182,0.5835746591611622,0.5419639504318438,0.12732307217240074,0.6806470117654635,0.14148835130454215,0.08404596441834357,0.22810925115503222,0.35238907849829354,0.7512064343163539,0.22005257228689448,0.35016898235073224,0.5655136617832318,0.4125217927981165,0.400021804174288,0.5422970364883264,0.6292608719804802,0.4351423489147889,0.523775153269908,0.46241091424709707,0.3113508752614775,0.5153506875378362,0.586265792884571,0.4794253388732087,https://a.espncdn.com/i/headshots/wnba/players/full/3934218.png
2026,4001679,Julie Allemand,G,131935,Tempo,29,2026-05-08,2026-08-23,27,833,184,69,127,36,85,10,13,7,83,90,161,40,12,51,56,8036,1194,2712,1119,674,834,337,934,1271,558,400,984,1384,28.724137931034484,6.344827586206897,3.103448275862069,5.551724137931035,1.3793103448275863,0.41379310344827586,1.7586206896551724,0.2413793103448276,2.8620689655172415,0.5433070866141733,0.4235294117647059,0.7692307692307693,0.6850393700787402,0.6931886678722122,7.951980792316927,3.8895558223289317,6.957983193277311,1.7286914765906363,0.5186074429771909,2.204081632653061,0.3025210084033613,3.58703481392557,183.72,0.09746368654364213,549.8414634146342,0.2928116752057134,183.72,0.2775963422599608,684.6646341463415,0.010223983613127308,691.4024390243902,0.12004585942322957,0.6692913385826772,0.10236220472440945,132.72,127,549.8414634146342,833,183.72,684.6646341463415,691.4024390243902,85,13,127,127,0.006602986409546039,0.9988217563174936,0.9991465277153895,0.8250057621182906,0.8763269386395012,0.9887232499291028,0.11153336395482213,0.7456491946936005,0.9472550025654182,0.15742199810904506,0.9120474350911868,0.07483604348216692,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4001679.png
2026,4038379,Marine Johannes,G,9,Liberty,38,2026-05-08,2026-08-29,18,790,323,111,264,80,207,21,24,14,66,80,90,32,5,61,57,8250,1270,2758,1191,731,861,338,1115,1453,554,329,958,1287,20.789473684210527,8.5,2.1052631578947367,2.3684210526315788,0.8421052631578947,0.13157894736842105,1.605263157894737,0.3684210526315789,1.736842105263158,0.42045454545454547,0.3864734299516908,0.875,0.571969696969697,0.5882138694638694,14.718987341772152,3.6455696202531644,4.10126582278481,1.4582278481012658,0.22784810126582278,2.779746835443038,0.6379746835443038,3.007594936708861,335.56,0.1898898799614619,497.060606060606,0.18106443943181127,335.56,0.18178567171295745,620.5090909090909,0.022562119081106422,691.369696969697,0.09546267400680249,0.7840909090909091,0.09090909090909091,274.56,264,497.060606060606,790,335.56,620.5090909090909,691.369696969697,207,24,264,264,0.3858268253310355,0.6750937166723077,0.8791662923367173,0.4881485768374526,0.4468510496501166,0.7794932484020854,0.406469749855112,0.40662398400166955,0.8065674704976912,0.7623699968484084,0.994429970353068,0.0402928757524032,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4038379.png
2026,4065760,Tyasha Harris,G,5,Fever,35,2026-05-09,2026-08-28,4,489,147,50,118,23,64,24,27,5,33,38,69,10,5,18,39,8109,1365,2777,1055,733,905,311,1018,1329,536,336,922,1258,13.971428571428572,4.2,1.0857142857142856,1.9714285714285715,0.2857142857142857,0.14285714285714285,0.5142857142857142,0.14285714285714285,0.9428571428571428,0.423728813559322,0.359375,0.8888888888888888,0.5211864406779662,0.5659069910686788,10.822085889570552,2.7975460122699385,5.079754601226994,0.7361963190184049,0.36809815950920244,1.3251533742331287,0.36809815950920244,2.4294478527607364,147.88,0.13215497575239005,361.5704772475028,0.19083416468421455,147.88,0.12172031376791993,371.7702552719201,0.013449166330810681,408.2537920828709,0.08083207220596098,0.5423728813559322,0.2288135593220339,129.88,118,361.5704772475028,489,147.88,371.7702552719201,408.2537920828709,64,27,118,118,0.032026461028337075,0.5442336307148011,0.5901536250112299,0.5242423232869519,0.07483219879087923,0.3569566545232434,0.1782430079956765,0.22756852251904766,0.5538224730631093,0.8518751969744721,0.8153804689605606,0.3340670200341389,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4065760.png
2026,4065780,Kaila Charles,G,129689,Valkyries,40,2026-05-08,2026-08-30,9,787,246,91,219,25,89,39,50,61,116,177,55,30,9,39,93,8000,1156,2720,1223,569,731,363,952,1315,413,314,983,1297,19.675,6.15,4.425,1.375,0.75,0.225,0.975,1.525,2.9,0.4155251141552511,0.2808988764044944,0.78,0.4726027397260274,0.5103734439834025,11.252858958068614,8.096569250317662,2.5158831003811946,1.372299872935197,0.41168996188055906,1.7839898348157561,2.790343074968234,5.306226175349428,280,0.1647784769648958,477.60749999999996,0.115157320603215,280,0.1392857142857143,662.06375,0.09213614247872655,622.71375,0.18628141742494042,0.4063926940639269,0.228310502283105,241,219,477.60749999999996,787,280,662.06375,622.71375,89,50,219,219,0.12464415043301848,0.25672939989398996,0.2597700116790944,0.20393643436626946,0.3354596087018613,0.4623126676992212,0.9988159786013792,0.9793909085405921,0.08353001539250898,0.21478096438701544,0.47259904770460875,0.32719432216332767,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4065780.png
2026,4065870,Jackie Young,G,17,Aces,41,2026-05-09,2026-08-28,40,1306,771,276,570,95,246,124,133,29,146,175,268,35,11,95,87,8252,1349,2810,979,667,821,320,1053,1373,487,344,1041,1385,31.853658536585368,18.804878048780488,4.2682926829268295,6.536585365853658,0.8536585365853658,0.2682926829268293,2.317073170731707,0.7073170731707317,3.5609756097560976,0.4842105263157895,0.3861788617886179,0.9323308270676691,0.5675438596491228,0.6133456373703303,21.252679938744258,4.823889739663094,7.387442572741194,0.9647779479326187,0.30321592649310875,2.6186830015313936,0.7993874425727412,4.024502297090352,723.52,0.24993345028650674,791.4951526902569,0.3385996731490773,723.52,0.13130252100840337,1076.9910324769753,0.02692687230022965,1105.4786718371304,0.1320694860239783,0.43157894736842106,0.23333333333333334,628.52,570,791.4951526902569,1306,723.52,1076.9910324769753,1105.4786718371304,246,133,570,570,0.7056824131236229,0.8650400091960483,0.8663642080675591,0.9065382595480169,0.4878849907173799,0.39803887349752404,0.6201104929128225,0.8320887011955411,0.7853258081067214,0.9751024267254964,0.5789237265295122,0.37346150390800464,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4065870.png
2026,4066533,Sabrina Ionescu,G,9,Liberty,28,2026-05-24,2026-08-29,27,854,433,146,361,57,189,84,94,21,92,113,133,18,9,77,49,8250,1270,2758,1191,731,861,338,1115,1453,554,329,958,1287,30.5,15.464285714285714,4.035714285714286,4.75,0.6428571428571429,0.32142857142857145,2.75,0.75,3.2857142857142856,0.40443213296398894,0.30158730158730157,0.8936170212765957,0.48337950138504154,0.5380753554031216,18.252927400468383,4.763466042154567,5.60655737704918,0.7587822014051522,0.3793911007025761,3.2459016393442623,0.8852459016393442,3.8782201405152223,479.36,0.2509358125592628,511.32121212121217,0.260110468424047,479.36,0.1606308411214953,670.7781818181818,0.03130692167577413,747.3793939393939,0.12309678423842177,0.5235457063711911,0.26038781163434904,402.36,361,511.32121212121217,854,479.36,670.7781818181818,747.3793939393939,189,94,361,361,0.7220214982221156,0.3381639195601224,0.3487557272482257,0.7128967564722953,0.27035432633566586,0.688383488580092,0.679939028275181,0.7780705418182479,0.20790148794253463,0.8838638512448787,0.7934597071242476,0.45162159734076,0.2183536305952321,0.5562930665627853,0.5086021022369958,0.20407717661994423,0.9321540309446514,0.14602102920965948,0.02842820220032798,0.10533290196586335,0.3444843509492047,0.8241411913016073,0.43774144281735694,0.28505974305992277,0.5460825766956455,0.4364687932383934,0.5026784259565209,0.5408217699467427,0.5556928965566764,0.5279163627113468,0.6233298955152561,0.5119662601648649,0.4994043012061814,0.453301692778582,0.6053406351782851,0.544010543161639,https://a.espncdn.com/i/headshots/wnba/players/full/4066533.png
