season,athlete_id,athlete_display_name,athlete_position_abbreviation,team_id,team_short_display_name,games_played,games_started,minutes_total,pts_total,fgm_total,fga_total,fg3m_total,fg3a_total,ftm_total,fta_total,oreb_total,dreb_total,reb_total,ast_total,stl_total,blk_total,tov_total,pf_total,team_minutes_total,team_fgm_total,team_fga_total,team_fg3a_total,team_ftm_total,team_fta_total,team_oreb_total,team_dreb_total,team_reb_total,team_tov_total,opp_oreb_total,opp_dreb_total,opp_reb_total,mpg,ppg,rpg,apg,spg,bpg,tovpg,oreb_pg,dreb_pg,fg_pct,fg3_pct,ft_pct,efg_pct,ts_pct,pts_per_36,reb_per_36,ast_per_36,stl_per_36,blk_per_36,tov_per_36,oreb_per_36,dreb_per_36,usg_weight,usage,ast_denom,ast_pct,tov_denom,tov_pct,oreb_chances,oreb_pct,dreb_chances,dreb_pct,threepar,fta_rate,ts_weight,efg_weight,ast_weight,stl_weight,tov_weight,oreb_weight,dreb_weight,fg3_weight,ft_weight,threepar_weight,fta_rate_weight,usage_pctile_pos,ts_pctile_pos,efg_pctile_pos,ast_pctile_pos,stl_pctile_pos,tov_pctile_pos,oreb_pctile_pos,dreb_pctile_pos,fg3_pctile_pos,ft_pctile_pos,threepar_pctile_pos,fta_rate_pctile_pos,usage_pos_avg,ts_pos_avg,efg_pos_avg,ast_pos_avg,stl_pos_avg,tov_pos_avg,oreb_pos_avg,dreb_pos_avg,fg3_pos_avg,ft_pos_avg,threepar_pos_avg,fta_rate_pos_avg,usage_pos_avg_pctile,ts_pos_avg_pctile,efg_pos_avg_pctile,ast_pos_avg_pctile,stl_pos_avg_pctile,tov_pos_avg_pctile,oreb_pos_avg_pctile,dreb_pos_avg_pctile,fg3_pos_avg_pctile,ft_pos_avg_pctile,threepar_pos_avg_pctile,fta_rate_pos_avg_pctile,headshot_url
2026,3054590,Nia Coffey,F,8,Lynx,10,10,271,92,36,69,19,42,1,1,8,51,59,18,6,12,11,27,2004,345,688,202,138,178,91,288,379,145,101,217,318,27.1,9.2,5.9,1.8,0.6,1.2,1.1,0.8,5.1,0.5217391304347826,0.4523809523809524,1,0.6594202898550725,0.6624423963133641,12.22140221402214,7.837638376383764,2.3911439114391144,0.7970479704797048,1.5940959409594095,1.4612546125461254,1.062730627306273,6.7749077490774905,80.44,0.13054480156354037,197.2709580838323,0.09124505793879055,80.44,0.13674788662357037,208.25349301397205,0.03841472180955576,263.02145708582833,0.19390053026494275,0.6086956521739131,0.014492753623188406,69.44,69,197.2709580838323,271,80.44,208.25349301397205,263.02145708582833,42,1,69,69,0.08284137050047904,0.9315936426116838,0.9446834665027658,0.38783411253704003,0.2971833684613911,0.5181440759158721,0.2082446497258435,0.5949139506161281,0.8959700093720713,0.9654205607476636,0.9287031346035648,0.0313460356484327,0.20098584361301935,0.5537210051546392,0.512138905961893,0.12475397702274563,0.8699373501251256,0.15032620101281993,0.07774783134386844,0.1844192974153495,0.3270852858481724,0.7401869158878505,0.3279041180086048,0.3288260602335587,0.5208236385479872,0.49686569301260025,0.5184921122720754,0.6507351915172096,0.5044925592386792,0.5921801785361254,0.599145201099469,0.5291608678754232,0.42575445173383314,0.4660934579439253,0.44784265519360783,0.5245564433517722,https://a.espncdn.com/i/headshots/wnba/players/full/3054590.png
2026,3056730,Karlie Samuelson,G,132052,Fire,4,0,56,4,2,12,0,10,0,0,1,3,4,4,2,1,2,5,2205,327,715,276,162,201,74,225,299,162,99,250,349,14,1,1,1,0.5,0.25,0.5,0.25,0.75,0.16666666666666666,0,NA,0.16666666666666666,0.16666666666666666,2.5714285714285716,2.5714285714285716,2.5714285714285716,1.2857142857142858,0.6428571428571429,1.2857142857142858,0.6428571428571429,1.9285714285714286,14,0.11419663573085848,39.52380952380952,0.10120481927710845,14,0.14285714285714285,41.14285714285714,0.02430555555555556,41.14285714285714,0.07291666666666667,0.8333333333333334,0,12,12,39.52380952380952,56,14,41.14285714285714,41.14285714285714,10,0,12,12,0.011032248109859588,0.0029212622449575768,0.003683241252302026,0.19154581582577968,0.20732339598185354,0.46030705138095973,0.5005541144690046,0.19905688374744024,0.004370629370629371,NA,0.9994475138121547,0.0022099447513812156,0.22213637643936943,0.5456268704192985,0.49281767955801103,0.20159915392003824,0.9192844120306856,0.1511285736328168,0.026978910525859517,0.1102015928408422,0.3339160839160839,0.82501503307276,0.42136279926335174,0.30626151012891345,0.5414786656878927,0.4817975854439699,0.49520620570344326,0.5353616282620299,0.5497659681716713,0.5460117297025181,0.541234652214206,0.5142351181195609,0.5703803771985589,0.423799024520612,0.5663039232100006,0.51635321911565,https://a.espncdn.com/i/headshots/wnba/players/full/3056730.png
2026,3058892,Lexie Brown,G,14,Storm,10,0,149,38,12,26,9,20,5,6,1,12,13,11,5,1,10,13,2203,283,703,265,182,229,71,275,346,157,111,299,410,14.9,3.8,1.3,1.1,0.5,0.1,1,0.1,1.2,0.46153846153846156,0.45,0.8333333333333334,0.6346153846153846,0.6634078212290503,9.181208053691275,3.140939597315436,2.6577181208053693,1.2080536912751678,0.24161073825503357,2.4161073825503356,0.24161073825503357,2.8993288590604025,38.64,0.11892699040552628,83.70358601906491,0.1314161139702493,38.64,0.2587991718426501,125.12482977757602,0.007992018864502086,130.53563322741715,0.0919289216538582,0.7692307692307693,0.23076923076923078,28.64,26,83.70358601906491,149,38.64,125.12482977757602,130.53563322741715,20,6,26,26,0.01661449952608724,0.8988399343040578,0.932596685082873,0.2862215274225927,0.2169799092676604,0.9706504728106333,0.17337476170259258,0.37155798631886894,0.8994755244755245,0.4744437763078773,0.9755064456721916,0.30939226519337015,0.22213637643936943,0.5456268704192985,0.49281767955801103,0.20159915392003824,0.9192844120306856,0.1511285736328168,0.026978910525859517,0.1102015928408422,0.3339160839160839,0.82501503307276,0.42136279926335174,0.30626151012891345,0.5414786656878927,0.4817975854439699,0.49520620570344326,0.5353616282620299,0.5497659681716713,0.5460117297025181,0.541234652214206,0.5142351181195609,0.5703803771985589,0.423799024520612,0.5663039232100006,0.51635321911565,https://a.espncdn.com/i/headshots/wnba/players/full/3058892.png
2026,3058893,Shatori Walker-Kimbrough,G,5,Fever,2,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1825,279,618,246,177,210,68,225,293,132,56,211,267,3,0,0,0,0,0,0.5,0,0,0,NA,NA,0,0,0,0,0,0,0,6,0,0,2,0.1444286166508389,4.586301369863013,0,2,0.5,4.586301369863013,0,4.61917808219178,0,0,0,1,1,4.586301369863013,6,2,4.586301369863013,4.61917808219178,0,0,1,1,0.04538541230409769,1.622923469420876e-4,1.8416206261510129e-4,5.008637463633238e-4,3.888528839922229e-4,0.9965889302797187,0.024390636043368507,3.5949207787644135e-4,NA,NA,1.8416206261510129e-4,0.0023941068139963165,0.22213637643936943,0.5456268704192985,0.49281767955801103,0.20159915392003824,0.9192844120306856,0.1511285736328168,0.026978910525859517,0.1102015928408422,0.3339160839160839,0.82501503307276,0.42136279926335174,0.30626151012891345,0.5414786656878927,0.4817975854439699,0.49520620570344326,0.5353616282620299,0.5497659681716713,0.5460117297025181,0.541234652214206,0.5142351181195609,0.5703803771985589,0.423799024520612,0.5663039232100006,0.51635321911565,https://a.espncdn.com/i/headshots/wnba/players/full/3058893.png
2026,3058901,Allisha Gray,G,20,Dream,9,9,307,182,62,143,19,58,39,47,5,32,37,13,11,5,17,20,1799,262,613,245,147,196,98,231,329,128,59,210,269,34.111111111111114,20.22222222222222,4.111111111111111,1.4444444444444444,1.2222222222222223,0.5555555555555556,1.8888888888888888,0.5555555555555556,3.5555555555555554,0.43356643356643354,0.3275862068965517,0.8297872340425532,0.5,0.5559628543499511,21.34201954397394,4.3387622149837135,1.52442996742671,1.289902280130293,0.5863192182410424,1.993485342019544,0.5863192182410424,3.752442996742671,180.68,0.25597723256031163,161.55197331851028,0.08046945966032647,180.68,0.09408899712198361,262.80155642023345,0.019025762511104532,247.44302390216785,0.12932270021341122,0.40559440559440557,0.32867132867132864,163.68,143,161.55197331851028,307,180.68,262.80155642023345,247.44302390216785,58,47,143,143,0.7365981881103004,0.5798640639302013,0.516390423572744,0.12510907760343432,0.808554763447829,0.1323318711839002,0.41277132458498855,0.7390434733647252,0.5201048951048951,0.4672279013830427,0.5259668508287293,0.5858195211786372,0.22213637643936943,0.5456268704192985,0.49281767955801103,0.20159915392003824,0.9192844120306856,0.1511285736328168,0.026978910525859517,0.1102015928408422,0.3339160839160839,0.82501503307276,0.42136279926335174,0.30626151012891345,0.5414786656878927,0.4817975854439699,0.49520620570344326,0.5353616282620299,0.5497659681716713,0.5460117297025181,0.541234652214206,0.5142351181195609,0.5703803771985589,0.423799024520612,0.5663039232100006,0.51635321911565,https://a.espncdn.com/i/headshots/wnba/players/full/3058901.png
2026,3065570,Kelsey Plum,G,6,Sparks,6,6,212,161,56,95,20,41,29,35,1,10,11,38,7,0,20,20,1802,275,585,219,165,209,69,194,263,142,84,212,296,35.333333333333336,26.833333333333332,1.8333333333333333,6.333333333333333,1.1666666666666667,0,3.3333333333333335,0.16666666666666666,1.6666666666666667,0.5894736842105263,0.4878048780487805,0.8285714285714286,0.6947368421052632,0.7291666666666666,27.339622641509433,1.8679245283018868,6.452830188679245,1.1886792452830188,0,3.3962264150943398,0.16981132075471697,1.6981132075471699,130.4,0.2706847709289831,105.76470588235296,0.35928809788654054,130.4,0.15337423312883436,165.29411764705884,0.006049822064056939,163.52941176470588,0.06115107913669065,0.43157894736842106,0.3684210526315789,110.4,95,105.76470588235296,212,130.4,165.29411764705884,163.52941176470588,41,35,95,95,0.8015297462913571,0.9966502859591153,0.9813996316758747,0.9158468109222413,0.7385612443292288,0.5593437961513875,0.13043208294978287,0.12669668020350947,0.9431818181818182,0.43896572459410704,0.5880294659300184,0.7226519337016575,0.22213637643936943,0.5456268704192985,0.49281767955801103,0.20159915392003824,0.9192844120306856,0.1511285736328168,0.026978910525859517,0.1102015928408422,0.3339160839160839,0.82501503307276,0.42136279926335174,0.30626151012891345,0.5414786656878927,0.4817975854439699,0.49520620570344326,0.5353616282620299,0.5497659681716713,0.5460117297025181,0.541234652214206,0.5142351181195609,0.5703803771985589,0.423799024520612,0.5663039232100006,0.51635321911565,https://a.espncdn.com/i/headshots/wnba/players/full/3065570.png
2026,3099736,Stephanie Talbot,F,17,Aces,9,9,167,37,14,30,4,17,5,7,7,24,31,13,5,2,6,16,1797,311,639,190,119,165,74,262,336,120,81,234,315,18.555555555555557,4.111111111111111,3.4444444444444446,1.4444444444444444,0.5555555555555556,0.2222222222222222,0.6666666666666666,0.7777777777777778,2.6666666666666665,0.4666666666666667,0.23529411764705882,0.7142857142857143,0.5333333333333333,0.5592503022974608,7.976047904191617,6.682634730538922,2.802395209580838,1.0778443113772456,0.4311377245508982,1.2934131736526946,1.5089820359281436,5.173652694610778,39.08,0.10113504592546507,130.51029493600447,0.09960900024304237,39.08,0.1535312180143296,143.11630495269895,0.04891126837234621,159.37952142459656,0.15058396326879767,0.5666666666666667,0.23333333333333334,33.08,30,130.51029493600447,167,39.08,143.11630495269895,159.37952142459656,17,7,30,30,0.025758474382955428,0.5621563573883162,0.582360172095882,0.46987602680110035,0.25177237018585935,0.6345544960992746,0.3310603755794601,0.3193829082759025,0.24835988753514526,0.3336448598130841,0.835279655808236,0.3063921327596804,0.20098584361301935,0.5537210051546392,0.512138905961893,0.12475397702274563,0.8699373501251256,0.15032620101281993,0.07774783134386844,0.1844192974153495,0.3270852858481724,0.7401869158878505,0.3279041180086048,0.3288260602335587,0.5208236385479872,0.49686569301260025,0.5184921122720754,0.6507351915172096,0.5044925592386792,0.5921801785361254,0.599145201099469,0.5291608678754232,0.42575445173383314,0.4660934579439253,0.44784265519360783,0.5245564433517722,https://a.espncdn.com/i/headshots/wnba/players/full/3099736.png
2026,3102133,Rebecca Allen,G,9,Liberty,5,0,71,12,2,17,2,12,6,6,1,8,9,4,2,1,4,10,2024,297,649,285,177,204,71,273,344,140,87,229,316,14.2,2.4,1.8,0.8,0.4,0.2,0.8,0.2,1.6,0.11764705882352941,0.16666666666666666,1,0.17647058823529413,0.30549898167006106,6.084507042253521,4.563380281690141,2.028169014084507,1.0140845070422535,0.5070422535211268,2.028169014084507,0.5070422535211268,4.056338028169014,23.64,0.15337668507288438,50.09239130434782,0.07985244656612782,23.64,0.1692047377326565,52.61857707509881,0.019004694835680753,63.14229249011857,0.12669796557120502,0.7058823529411765,0.35294117647058826,19.64,17,50.09239130434782,71,23.64,52.61857707509881,63.14229249011857,12,6,17,17,0.0704091079418961,0.006108683938900177,0.006813996316758748,0.1033841765017974,0.12002592352559949,0.6508199792800934,0.3922797070222195,0.6528673225759375,0.039335664335664336,0.9651232711966325,0.9338858195211787,0.623572744014733,0.22213637643936943,0.5456268704192985,0.49281767955801103,0.20159915392003824,0.9192844120306856,0.1511285736328168,0.026978910525859517,0.1102015928408422,0.3339160839160839,0.82501503307276,0.42136279926335174,0.30626151012891345,0.5414786656878927,0.4817975854439699,0.49520620570344326,0.5353616282620299,0.5497659681716713,0.5460117297025181,0.541234652214206,0.5142351181195609,0.5703803771985589,0.423799024520612,0.5663039232100006,0.51635321911565,https://a.espncdn.com/i/headshots/wnba/players/full/3102133.png
2026,3142010,Azura Stevens,F,19,Sky,4,3,68,27,11,32,2,13,3,3,1,8,9,9,3,3,6,7,1803,256,622,206,169,223,73,233,306,106,90,267,357,17,6.75,2.25,2.25,0.75,0.75,1.5,0.25,2,0.34375,0.15384615384615385,1,0.375,0.40516206482593037,14.294117647058824,4.764705882352941,4.764705882352941,1.588235294117647,1.588235294117647,3.176470588235294,0.5294117647058824,4.235294117647059,39.32,0.25239873996371415,37.2750970604548,0.24144806344577202,39.32,0.1525940996948118,64.11536328341653,0.01559688581314879,60.9095951192457,0.13134219632125296,0.40625,0.09375,33.32,32,37.2750970604548,68,39.32,64.11536328341653,60.9095951192457,13,3,32,32,0.8021898809252246,0.07025343642611684,0.11124769514443761,0.9313691920665237,0.37717953630963785,0.619690679319312,0.044168439730475864,0.19067654911763077,0.10590440487347703,0.9682242990654205,0.6124769514443762,0.07406269207129687,0.20098584361301935,0.5537210051546392,0.512138905961893,0.12475397702274563,0.8699373501251256,0.15032620101281993,0.07774783134386844,0.1844192974153495,0.3270852858481724,0.7401869158878505,0.3279041180086048,0.3288260602335587,0.5208236385479872,0.49686569301260025,0.5184921122720754,0.6507351915172096,0.5044925592386792,0.5921801785361254,0.599145201099469,0.5291608678754232,0.42575445173383314,0.4660934579439253,0.44784265519360783,0.5245564433517722,https://a.espncdn.com/i/headshots/wnba/players/full/3142010.png
2026,3142055,Myisha Hines-Allen,F,5,Fever,9,2,161,45,18,37,1,7,8,9,7,24,31,23,8,5,17,23,1825,279,618,246,177,210,68,225,293,132,56,211,267,17.88888888888889,5,3.4444444444444446,2.5555555555555554,0.8888888888888888,0.5555555555555556,1.8888888888888888,0.7777777777777778,2.6666666666666665,0.4864864864864865,0.14285714285714285,0.8888888888888888,0.5,0.54931640625,10.062111801242237,6.931677018633541,5.142857142857143,1.7888198757763976,1.1180124223602483,3.801242236024845,1.565217391304348,5.366459627329193,57.96,0.155982905982906,105.06575342465754,0.2189105322172677,57.96,0.29330572808833677,123.06575342465754,0.05688016206950288,123.94794520547946,0.19362967219999558,0.1891891891891892,0.24324324324324326,40.96,37,105.06575342465754,161,57.96,123.06575342465754,123.94794520547946,7,9,37,37,0.1914320908800584,0.4776739690721649,0.4830977258758451,0.925430218117353,0.528070511592259,0.9733381997353894,0.44508945604454203,0.5642526153943014,0.09372071227741331,0.8177570093457944,0.30454824830977256,0.34511370620774434,0.20098584361301935,0.5537210051546392,0.512138905961893,0.12475397702274563,0.8699373501251256,0.15032620101281993,0.07774783134386844,0.1844192974153495,0.3270852858481724,0.7401869158878505,0.3279041180086048,0.3288260602335587,0.5208236385479872,0.49686569301260025,0.5184921122720754,0.6507351915172096,0.5044925592386792,0.5921801785361254,0.599145201099469,0.5291608678754232,0.42575445173383314,0.4660934579439253,0.44784265519360783,0.5245564433517722,https://a.espncdn.com/i/headshots/wnba/players/full/3142055.png
2026,3142086,Brianna Turner,F,17,Aces,8,0,96,10,4,7,0,0,2,2,8,15,23,3,3,6,5,9,1797,311,639,190,119,165,74,262,336,120,81,234,315,12,1.25,2.875,0.375,0.375,0.75,0.625,1,1.875,0.5714285714285714,NA,1,0.5714285714285714,0.6345177664974619,3.75,8.625,1.125,1.125,2.25,1.875,3,5.625,12.879999999999999,0.05798400673400672,79.07178631051754,0.03794020775272358,12.879999999999999,0.38819875776397517,82.2704507512521,0.09724025974025972,91.61936560934893,0.16372084548104954,0,0.2857142857142857,7.88,7,79.07178631051754,96,12.879999999999999,82.2704507512521,91.61936560934893,0,2,7,7,0.0029380902413431264,0.840539089347079,0.7750460971112477,0.07768686593074385,0.14159800728108832,0.9988594370181122,0.6767466690414349,0.41589468378686073,NA,0.9700934579439252,0.03810694529809465,0.4929317762753534,0.20098584361301935,0.5537210051546392,0.512138905961893,0.12475397702274563,0.8699373501251256,0.15032620101281993,0.07774783134386844,0.1844192974153495,0.3270852858481724,0.7401869158878505,0.3279041180086048,0.3288260602335587,0.5208236385479872,0.49686569301260025,0.5184921122720754,0.6507351915172096,0.5044925592386792,0.5921801785361254,0.599145201099469,0.5291608678754232,0.42575445173383314,0.4660934579439253,0.44784265519360783,0.5245564433517722,https://a.espncdn.com/i/headshots/wnba/players/full/3142086.png
2026,3142191,Kelsey Mitchell,G,5,Fever,9,9,282,190,68,140,18,48,36,44,5,2,7,22,7,0,14,22,1825,279,618,246,177,210,68,225,293,132,56,211,267,31.333333333333332,21.11111111111111,0.7777777777777778,2.4444444444444446,0.7777777777777778,0,1.5555555555555556,0.5555555555555556,0.2222222222222222,0.4857142857142857,0.375,0.8181818181818182,0.55,0.5961345381526104,24.25531914893617,0.8936170212765957,2.8085106382978724,0.8936170212765957,0,1.7872340425531914,0.6382978723404256,0.2553191489361702,173.36,0.2663632444956322,147.55616438356165,0.1490957703590924,173.36,0.08075680664513152,215.55616438356165,0.023195810773024225,217.1013698630137,0.009212286413770475,0.34285714285714286,0.3142857142857143,159.36,140,147.55616438356165,282,173.36,215.55616438356165,217.1013698630137,48,44,140,140,0.7835651464721053,0.7276864252189323,0.7815837937384899,0.3899414579270621,0.4341542449773169,0.06773094980933278,0.4973460524411566,0.019329829310852076,0.6966783216783217,0.35117257967528565,0.3585635359116022,0.549171270718232,0.22213637643936943,0.5456268704192985,0.49281767955801103,0.20159915392003824,0.9192844120306856,0.1511285736328168,0.026978910525859517,0.1102015928408422,0.3339160839160839,0.82501503307276,0.42136279926335174,0.30626151012891345,0.5414786656878927,0.4817975854439699,0.49520620570344326,0.5353616282620299,0.5497659681716713,0.5460117297025181,0.541234652214206,0.5142351181195609,0.5703803771985589,0.423799024520612,0.5663039232100006,0.51635321911565,https://a.espncdn.com/i/headshots/wnba/players/full/3142191.png
2026,3142250,Jordin Canada,G,20,Dream,9,9,276,105,37,77,9,28,22,27,5,30,35,62,21,1,23,24,1799,262,613,245,147,196,98,231,329,128,59,210,269,30.666666666666668,11.666666666666666,3.888888888888889,6.888888888888889,2.3333333333333335,0.1111111111111111,2.5555555555555554,0.5555555555555556,3.3333333333333335,0.4805194805194805,0.32142857142857145,0.8148148148148148,0.538961038961039,0.5906840684068407,13.695652173913043,4.565217391304348,8.08695652173913,2.739130434782609,0.13043478260869565,3,0.6521739130434783,3.9130434782608696,111.88,0.17630840181669236,163.97832128960533,0.3780987603263762,111.88,0.20557740436181624,236.2645914396887,0.021162714097496708,222.4569205113952,0.13485757121439282,0.36363636363636365,0.35064935064935066,88.88,77,163.97832128960533,276,111.88,236.2645914396887,222.4569205113952,28,27,77,77,0.2008343068750413,0.6919561421161624,0.69097605893186,0.9576094173752349,0.9813350615683732,0.8709524544272268,0.4626152714089082,0.7766333838877036,0.451486013986014,0.3084786530366807,0.3860036832412523,0.6204419889502762,0.22213637643936943,0.5456268704192985,0.49281767955801103,0.20159915392003824,0.9192844120306856,0.1511285736328168,0.026978910525859517,0.1102015928408422,0.3339160839160839,0.82501503307276,0.42136279926335174,0.30626151012891345,0.5414786656878927,0.4817975854439699,0.49520620570344326,0.5353616282620299,0.5497659681716713,0.5460117297025181,0.541234652214206,0.5142351181195609,0.5703803771985589,0.423799024520612,0.5663039232100006,0.51635321911565,https://a.espncdn.com/i/headshots/wnba/players/full/3142250.png
2026,3142255,Monique Billings,F,5,Fever,8,8,155,38,12,33,2,7,12,15,16,24,40,9,7,6,7,15,1825,279,618,246,177,210,68,225,293,132,56,211,267,19.375,4.75,5,1.125,0.875,0.75,0.875,2,3,0.36363636363636365,0.2857142857142857,0.8,0.3939393939393939,0.4797979797979798,8.825806451612904,9.290322580645162,2.0903225806451613,1.6258064516129032,1.3935483870967742,1.6258064516129032,3.7161290322580647,5.574193548387097,46.6,0.13026529424378885,106.4794520547945,0.08452335005789272,46.6,0.1502145922746781,118.4794520547945,0.13504451381662622,119.32876712328766,0.20112501434967284,0.21212121212121213,0.45454545454545453,39.6,33,106.4794520547945,155,46.6,118.4794520547945,119.32876712328766,7,15,33,33,0.06449199324786715,0.16645189003436425,0.13767670559311618,0.32290662997906405,0.5126461007855911,0.5866690998676947,0.8507739794721956,0.6535100941373267,0.30927835051546393,0.7074766355140187,0.3257529194837124,0.7833435771358328,0.20098584361301935,0.5537210051546392,0.512138905961893,0.12475397702274563,0.8699373501251256,0.15032620101281993,0.07774783134386844,0.1844192974153495,0.3270852858481724,0.7401869158878505,0.3279041180086048,0.3288260602335587,0.5208236385479872,0.49686569301260025,0.5184921122720754,0.6507351915172096,0.5044925592386792,0.5921801785361254,0.599145201099469,0.5291608678754232,0.42575445173383314,0.4660934579439253,0.44784265519360783,0.5245564433517722,https://a.espncdn.com/i/headshots/wnba/players/full/3142255.png
2026,3142327,Kia Nurse,G,131935,Tempo,10,0,112,43,12,35,8,26,11,12,2,11,13,5,3,0,3,10,2000,292,674,287,206,240,88,225,313,126,85,247,332,11.2,4.3,1.3,0.5,0.3,0,0.3,0.2,1.1,0.34285714285714286,0.3076923076923077,0.9166666666666666,0.45714285714285713,0.5337636544190665,13.821428571428571,4.178571428571429,1.6071428571428572,0.9642857142857143,0,0.9642857142857143,0.6428571428571429,3.5357142857142856,43.28,0.17068399798081776,69.76,0.0716743119266055,43.28,0.06931608133086876,93.80000000000001,0.02132196162046908,86.80000000000001,0.12672811059907832,0.7428571428571429,0.34285714285714286,40.28,35,69.76,112,43.28,93.80000000000001,86.80000000000001,26,12,35,35,0.1399254965062711,0.38713216439565573,0.35948434622467773,0.05205213095457249,0.08865845755022683,0.034871161857738,0.46992920726823073,0.6596226179562943,0.38592657342657344,0.8021647624774504,0.9646408839779006,0.6062615101289135,0.22213637643936943,0.5456268704192985,0.49281767955801103,0.20159915392003824,0.9192844120306856,0.1511285736328168,0.026978910525859517,0.1102015928408422,0.3339160839160839,0.82501503307276,0.42136279926335174,0.30626151012891345,0.5414786656878927,0.4817975854439699,0.49520620570344326,0.5353616282620299,0.5497659681716713,0.5460117297025181,0.541234652214206,0.5142351181195609,0.5703803771985589,0.423799024520612,0.5663039232100006,0.51635321911565,https://a.espncdn.com/i/headshots/wnba/players/full/3142327.png
2026,3142328,Gabby Williams,F,129689,Valkyries,10,10,255,133,45,119,20,53,23,30,9,28,37,26,18,3,15,12,2000,292,717,319,157,204,98,237,335,97,88,269,357,25.5,13.3,3.7,2.6,1.8,0.3,1.5,0.9,2.8,0.37815126050420167,0.37735849056603776,0.7666666666666667,0.46218487394957986,0.5030257186081695,18.776470588235295,5.223529411764706,3.6705882352941175,2.541176470588235,0.4235294117647059,2.1176470588235294,1.2705882352941176,3.9529411764705884,147.2,0.2554903522885652,141.14999999999998,0.1842012043924903,147.2,0.10190217391304349,233.96249999999998,0.038467703157557306,207.18749999999997,0.13514328808446457,0.44537815126050423,0.25210084033613445,132.2,119,141.14999999999998,255,147.2,233.96249999999998,207.18749999999997,53,30,119,119,0.8729686573292577,0.274463058419244,0.3315918869084204,0.8342688801136591,0.9368652998658746,0.18506318718919657,0.2352328945193002,0.21482912382258823,0.612933458294283,0.6682242990654206,0.6690227412415488,0.3816840811309158,0.20098584361301935,0.5537210051546392,0.512138905961893,0.12475397702274563,0.8699373501251256,0.15032620101281993,0.07774783134386844,0.1844192974153495,0.3270852858481724,0.7401869158878505,0.3279041180086048,0.3288260602335587,0.5208236385479872,0.49686569301260025,0.5184921122720754,0.6507351915172096,0.5044925592386792,0.5921801785361254,0.599145201099469,0.5291608678754232,0.42575445173383314,0.4660934579439253,0.44784265519360783,0.5245564433517722,https://a.espncdn.com/i/headshots/wnba/players/full/3142328.png
2026,3146151,Ariel Atkins,G,6,Sparks,7,7,192,65,21,63,7,29,16,17,5,18,23,15,14,4,15,24,1802,275,585,219,165,209,69,194,263,142,84,212,296,27.428571428571427,9.285714285714286,3.2857142857142856,2.142857142857143,2,0.5714285714285714,2.142857142857143,0.7142857142857143,2.5714285714285716,0.3333333333333333,0.2413793103448276,0.9411764705882353,0.3888888888888889,0.4611237230419977,12.1875,4.3125,2.8125,2.625,0.75,2.8125,0.9375,3.375,85.48,0.1959229795513008,125.50388457269702,0.1195182129307829,85.48,0.1754796443612541,149.70033296337405,0.03340005931198101,148.10210876803552,0.12153776978417266,0.4603174603174603,0.2698412698412698,70.48,63,125.50388457269702,192,85.48,149.70033296337405,148.10210876803552,29,17,63,63,0.4336356823241563,0.22545003667807043,0.16206261510128914,0.2617460374521447,0.963447828904731,0.67528159234686,0.6685538406566653,0.6423469722176471,0.12412587412587413,0.920625375826819,0.7104972375690608,0.3848987108655617,0.22213637643936943,0.5456268704192985,0.49281767955801103,0.20159915392003824,0.9192844120306856,0.1511285736328168,0.026978910525859517,0.1102015928408422,0.3339160839160839,0.82501503307276,0.42136279926335174,0.30626151012891345,0.5414786656878927,0.4817975854439699,0.49520620570344326,0.5353616282620299,0.5497659681716713,0.5460117297025181,0.541234652214206,0.5142351181195609,0.5703803771985589,0.423799024520612,0.5663039232100006,0.51635321911565,https://a.espncdn.com/i/headshots/wnba/players/full/3146151.png
2026,3149391,A'ja Wilson,C,17,Aces,9,9,278,223,83,160,10,18,47,58,16,64,80,24,11,23,25,16,1797,311,639,190,119,165,74,262,336,120,81,234,315,30.88888888888889,24.77777777777778,8.88888888888889,2.6666666666666665,1.2222222222222223,2.5555555555555554,2.7777777777777777,1.7777777777777777,7.111111111111111,0.51875,0.5555555555555556,0.8103448275862069,0.55,0.6010133678309616,28.87769784172662,10.359712230215827,3.1079136690647484,1.4244604316546763,2.9784172661870505,3.237410071942446,2.0719424460431655,8.287769784172662,210.52,0.32727449209463594,157.56204785754036,0.1523209448362818,210.52,0.11875356260687821,238.2415136338342,0.0671587405400355,265.31441291040625,0.24122323132747445,0.1125,0.3625,185.52,160,157.56204785754036,278,210.52,238.2415136338342,265.31441291040625,18,58,160,160,1,0.6735699026821742,0.7307359307359307,0.7545463972244373,1,0.44455810147299507,0.4910635637845643,0.6819780728274276,1,0.7630979498861048,0.4831168831168831,0.5705627705627706,0.22272243313641205,0.5655856871587942,0.5207792207792208,0.12336122254069086,0.6729113950091548,0.13809328968903437,0.07540553458344665,0.21911445418178252,0.3493975903614458,0.7334851936218679,0.21558441558441557,0.3800865800865801,0.6070636094674556,0.4441997297741423,0.532967032967033,0.5465561525233654,0.503424274300038,0.503690356288556,0.5337923887319408,0.4851744951134827,0.30491195551436523,0.3538636761871386,0.5770895770895771,0.6203796203796204,https://a.espncdn.com/i/headshots/wnba/players/full/3149391.png
