season,athlete_id,player,team,position,pos_group,headshot_url,games_played,games_started,minutes_total,mpg,pts_total,ppg,pts_per_40,reb_total,rpg,reb_per_40,oreb_total,oreb_pg,oreb_per_40,dreb_total,dreb_pg,dreb_per_40,ast_total,apg,ast_per_40,stl_total,spg,stl_per_40,blk_total,bpg,blk_per_40,tov_total,tovpg,tov_per_40,fg_pct,fg3_pct,threepar,ft_pct,fta_rate,efg_pct,ts_pct,usage,ast_pct,tov_pct,oreb_pct,dreb_pct,usage_pctile_pos,ts_pctile_pos,efg_pctile_pos,ast_pctile_pos,stl_pctile_pos,tov_pctile_pos,oreb_pctile_pos,dreb_pctile_pos,fg3_pctile_pos,ft_pctile_pos,threepar_pctile_pos,fta_rate_pctile_pos,usage_pos_avg,ts_pos_avg,efg_pos_avg,ast_pos_avg,stl_pos_avg,tov_pos_avg,oreb_pos_avg,dreb_pos_avg,fg3_pos_avg,ft_pos_avg,threepar_pos_avg,fta_rate_pos_avg,usage_pos_avg_pctile,ts_pos_avg_pctile,efg_pos_avg_pctile,ast_pos_avg_pctile,stl_pos_avg_pctile,tov_pos_avg_pctile,oreb_pos_avg_pctile,dreb_pos_avg_pctile,fg3_pos_avg_pctile,ft_pos_avg_pctile,threepar_pos_avg_pctile,fta_rate_pos_avg_pctile
2026,5107710,Taylor Feldman,Purdue,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5107710.png,7,0,117,16.71,44,6.29,15.04,17,2.43,5.81,5,0.71,1.71,12,1.71,4.1,14,2,4.79,2,0.29,0.68,2,0.29,0.68,10,1.43,3.42,0.34,0.42,0.46,0.8,0.24,0.44,0.48,0.24,0.23,0.18,0.05,0.14,0.71,0.2,0.18,0.83,0.03,0.68,0.72,0.64,0.87,0.51,0.59,0.56,0.21,0.53,0.5,0.17,1.18,0.17,0.04,0.13,0.34,0.78,0.41,0.24,0.56,0.48,0.49,0.6,0.53,0.6,0.65,0.58,0.44,0.49,0.5,0.53
2026,5107834,Yarden Garzon,Maryland,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5107834.png,33,33,1063,32.21,412,12.48,15.5,131,3.97,4.93,27,0.82,1.02,104,3.15,3.91,99,3,3.73,35,1.06,1.32,12,0.36,0.45,66,2,2.48,0.41,0.37,0.66,0.88,0.09,0.53,0.54,0.19,0.16,0.15,0.03,0.12,0.43,0.58,0.67,0.55,0.44,0.39,0.41,0.54,0.67,0.86,0.91,0.08,0.21,0.53,0.5,0.17,1.18,0.17,0.04,0.13,0.34,0.78,0.41,0.24,0.56,0.48,0.49,0.6,0.53,0.6,0.65,0.58,0.44,0.49,0.5,0.53
2026,5107854,Theryn Hallock,Michigan St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5107854.png,8,7,170,21.25,85,10.62,20,13,1.62,3.06,2,0.25,0.47,11,1.38,2.59,22,2.75,5.18,18,2.25,4.24,2,0.25,0.47,11,1.38,2.59,0.44,0.28,0.55,0.83,0.16,0.51,0.54,0.25,0.23,0.12,0.01,0.09,0.76,0.55,0.6,0.83,0.97,0.14,0.15,0.19,0.15,0.73,0.8,0.27,0.21,0.53,0.5,0.17,1.18,0.17,0.04,0.13,0.34,0.78,0.41,0.24,0.56,0.48,0.49,0.6,0.53,0.6,0.65,0.58,0.44,0.49,0.5,0.53
2026,5108516,Niamya Holloway,Minnesota,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5108516.png,24,0,158,6.58,43,1.79,10.89,48,2,12.15,12,0.5,3.04,36,1.5,9.11,6,0.25,1.52,15,0.62,3.8,2,0.08,0.51,8,0.33,2.03,0.4,0.12,0.19,0.62,0.31,0.42,0.45,0.18,0.06,0.14,0.1,0.3,0.19,0.06,0.04,0.26,0.48,0.33,0.36,1,0.04,0.31,0.61,0.49,0.22,0.55,0.52,0.09,0.75,0.17,0.11,0.19,0.33,0.68,0.17,0.34,0.43,0.38,0.42,0.47,0.63,0.52,0.5,0.54,0.37,0.48,0.57,0.58
2026,5108518,Callin Hake,Nebraska,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5108518.png,32,32,885,27.66,231,7.22,10.44,81,2.53,3.66,6,0.19,0.27,75,2.34,3.39,116,3.62,5.24,42,1.31,1.9,5,0.16,0.23,51,1.59,2.31,0.37,0.35,0.68,0.88,0.26,0.49,0.54,0.15,0.2,0.19,0.01,0.11,0.14,0.55,0.47,0.76,0.65,0.76,0.08,0.43,0.52,0.87,0.92,0.62,0.21,0.53,0.5,0.17,1.18,0.17,0.04,0.13,0.34,0.78,0.41,0.24,0.56,0.48,0.49,0.6,0.53,0.6,0.65,0.58,0.44,0.49,0.5,0.53
2026,5108531,Emma Shumate,Michigan St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5108531.png,32,4,721,22.53,204,6.38,11.32,66,2.06,3.66,24,0.75,1.33,42,1.31,2.33,25,0.78,1.39,27,0.84,1.5,22,0.69,1.22,4,0.12,0.22,0.43,0.41,0.93,0.5,0.09,0.62,0.62,0.11,0.05,0.02,0.04,0.08,0.02,0.9,0.97,0.02,0.3,0.01,0.58,0.13,0.87,0.02,1,0.08,0.21,0.53,0.5,0.17,1.18,0.17,0.04,0.13,0.34,0.78,0.41,0.24,0.56,0.48,0.49,0.6,0.53,0.6,0.65,0.58,0.44,0.49,0.5,0.53
2026,5108547,Ronnie Porter,Wisconsin,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5108547.png,34,33,1046,30.76,205,6.03,7.84,144,4.24,5.51,41,1.21,1.57,103,3.03,3.94,165,4.85,6.31,56,1.65,2.14,4,0.12,0.15,72,2.12,2.75,0.37,0.32,0.45,0.8,0.21,0.44,0.48,0.14,0.29,0.25,0.05,0.13,0.08,0.19,0.17,0.93,0.83,0.94,0.68,0.59,0.33,0.53,0.55,0.44,0.21,0.53,0.5,0.17,1.18,0.17,0.04,0.13,0.34,0.78,0.41,0.24,0.56,0.48,0.49,0.6,0.53,0.6,0.65,0.58,0.44,0.49,0.5,0.53
2026,5109201,Grace Sullivan,Northwestern,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109201.png,28,28,946,33.79,599,21.39,25.33,172,6.14,7.27,40,1.43,1.69,132,4.71,5.58,30,1.07,1.27,30,1.07,1.27,23,0.82,0.97,59,2.11,2.49,0.53,0,0,0.78,0.22,0.53,0.56,0.31,0.09,0.1,0.05,0.17,1,0.53,0.59,0.49,0.74,0.09,0.07,0.42,0,0.79,0.22,0.2,0.22,0.55,0.52,0.09,0.75,0.17,0.11,0.19,0.33,0.68,0.17,0.34,0.43,0.38,0.42,0.47,0.63,0.52,0.5,0.54,0.37,0.48,0.57,0.58
2026,5109410,Elisa Mevius,Oregon,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109410.png,2,2,44,22,25,12.5,22.73,3,1.5,2.73,1,0.5,0.91,2,1,1.82,6,3,5.45,5,2.5,4.55,1,0.5,0.91,2,1,1.82,0.58,0.33,0.16,1,0.11,0.61,0.63,0.24,0.32,0.09,0.03,0.06,0.75,0.9,0.91,0.98,0.99,0.02,0.38,0.03,0.37,1,0.11,0.11,0.21,0.53,0.5,0.17,1.18,0.17,0.04,0.13,0.34,0.78,0.41,0.24,0.56,0.48,0.49,0.6,0.53,0.6,0.65,0.58,0.44,0.49,0.5,0.53
2026,5109749,Jerni Kiaku,Indiana,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5109749.png,28,1,409,14.61,92,3.29,9,57,2.04,5.57,4,0.14,0.39,53,1.89,5.18,41,1.46,4.01,8,0.29,0.78,0,0,0,33,1.18,3.23,0.49,0.33,0.17,0.69,0.42,0.52,0.56,0.15,0.18,0.29,0.01,0.15,0.14,0.68,0.66,0.73,0.04,0.97,0.16,0.73,0.37,0.15,0.11,0.93,0.21,0.53,0.5,0.17,1.18,0.17,0.04,0.13,0.34,0.78,0.41,0.24,0.56,0.48,0.49,0.6,0.53,0.6,0.65,0.58,0.44,0.49,0.5,0.53
