season,athlete_id,player,team,position,pos_group,headshot_url,games_played,games_started,minutes_total,mpg,pts_total,ppg,pts_per_40,reb_total,rpg,reb_per_40,oreb_total,oreb_pg,oreb_per_40,dreb_total,dreb_pg,dreb_per_40,ast_total,apg,ast_per_40,stl_total,spg,stl_per_40,blk_total,bpg,blk_per_40,tov_total,tovpg,tov_per_40,fg_pct,fg3_pct,threepar,ft_pct,fta_rate,efg_pct,ts_pct,usage,ast_pct,tov_pct,oreb_pct,dreb_pct,usage_pctile_pos,ts_pctile_pos,efg_pctile_pos,ast_pctile_pos,stl_pctile_pos,tov_pctile_pos,oreb_pctile_pos,dreb_pctile_pos,fg3_pctile_pos,ft_pctile_pos,threepar_pctile_pos,fta_rate_pctile_pos,usage_pos_avg,ts_pos_avg,efg_pos_avg,ast_pos_avg,stl_pos_avg,tov_pos_avg,oreb_pos_avg,dreb_pos_avg,fg3_pos_avg,ft_pos_avg,threepar_pos_avg,fta_rate_pos_avg,usage_pos_avg_pctile,ts_pos_avg_pctile,efg_pos_avg_pctile,ast_pos_avg_pctile,stl_pos_avg_pctile,tov_pos_avg_pctile,oreb_pos_avg_pctile,dreb_pos_avg_pctile,fg3_pos_avg_pctile,ft_pos_avg_pctile,threepar_pos_avg_pctile,fta_rate_pos_avg_pctile
2026,5204742,Lauren Whittaker,Gonzaga,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5204742.png,34,34,896,26.35,649,19.09,28.97,348,10.24,15.54,81,2.38,3.62,267,7.85,11.92,42,1.24,1.88,43,1.26,1.92,13,0.38,0.58,91,2.68,4.06,0.54,0.35,0.21,0.79,0.4,0.57,0.62,0.33,0.12,0.15,0.13,0.37,1,1,1,0.69,0.93,0.42,0.76,1,0.65,0.88,0.72,0.91,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5238280,Morelia Chavez,Fresno St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5238280.png,27,0,336,12.44,101,3.74,12.02,57,2.11,6.79,15,0.56,1.79,42,1.56,5,12,0.44,1.43,6,0.22,0.71,4,0.15,0.48,20,0.74,2.38,0.33,0.27,0.56,0.59,0.2,0.41,0.43,0.2,0.07,0.15,0.05,0.17,0.49,0.18,0.19,0.46,0.09,0.29,0.06,0.34,0.43,0.23,0.98,0.37,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5240787,Allie Turner,Gonzaga,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240787.png,34,34,1147,33.74,503,14.79,17.54,85,2.5,2.96,9,0.26,0.31,76,2.24,2.65,118,3.47,4.12,20,0.59,0.7,8,0.24,0.28,92,2.71,3.21,0.45,0.47,0.52,0.96,0.25,0.57,0.62,0.21,0.2,0.18,0.01,0.08,0.44,0.99,0.95,0.71,0.22,0.67,0.15,0.18,0.99,1,0.76,0.55,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5240788,Christabel Osarobo,Gonzaga,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240788.png,28,0,172,6.14,22,0.79,5.12,21,0.75,4.88,10,0.36,2.33,11,0.39,2.56,9,0.32,2.09,3,0.11,0.7,4,0.14,0.93,10,0.36,2.33,0.3,0.08,0.4,0.75,0.13,0.32,0.35,0.12,0.09,0.24,0.08,0.08,0.02,0.01,0.02,0.15,0.01,0.87,0.94,0.13,0.01,0.33,0.52,0.13,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5240793,Ally Schimel,Oregon St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240793.png,35,35,1005,28.71,211,6.03,8.4,83,2.37,3.3,9,0.26,0.36,74,2.11,2.95,37,1.06,1.47,23,0.66,0.92,8,0.23,0.32,36,1.03,1.43,0.38,0.43,0.63,0.56,0.09,0.51,0.51,0.12,0.07,0.15,0.01,0.08,0.04,0.48,0.8,0.11,0.31,0.35,0.18,0.2,0.89,0.02,0.9,0.05,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5240794,Mackenzie Shivers,Oregon St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240794.png,11,0,44,4,12,1.09,10.91,3,0.27,2.73,1,0.09,0.91,2,0.18,1.82,2,0.18,1.82,0,0,0,0,0,0,2,0.18,1.82,0.19,0.12,0.5,0.83,0.38,0.22,0.32,0.24,0.08,0.1,0.03,0.05,0.73,0.01,0,0.15,0,0.01,0.48,0.02,0.01,0.67,0.72,0.82,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5240795,Elisa Mehyar,Oregon St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240795.png,13,0,50,3.85,15,1.15,12,12,0.92,9.6,5,0.38,4,7,0.54,5.6,0,0,0,0,0,0,2,0.15,1.6,4,0.31,3.2,0.75,NA,0,0.5,0.75,0.75,0.7,0.15,0,0.27,0.14,0.16,0.12,1,1,0,0.01,0.95,0.79,0.3,NA,0.02,0.04,1,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5240796,Cloe Vecina,Oregon St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240796.png,29,0,277,9.55,47,1.62,6.79,19,0.66,2.74,4,0.14,0.58,15,0.52,2.17,31,1.07,4.48,13,0.45,1.88,3,0.1,0.43,28,0.97,4.04,0.33,0.35,0.33,0.64,0.21,0.38,0.41,0.16,0.2,0.33,0.02,0.06,0.15,0.08,0.12,0.77,0.13,0.99,0.38,0.03,0.53,0.14,0.37,0.36,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5240811,Zeryhia Aokuso,Gonzaga,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240811.png,34,34,806,23.71,284,8.35,14.09,90,2.65,4.47,25,0.74,1.24,65,1.91,3.23,75,2.21,3.72,23,0.68,1.14,1,0.03,0.05,85,2.5,4.22,0.41,0.33,0.17,0.81,0.26,0.43,0.48,0.23,0.18,0.22,0.04,0.1,0.63,0.3,0.28,0.62,0.33,0.84,0.66,0.34,0.44,0.59,0.08,0.62,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5240959,KP Parr,Texas St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5240959.png,30,1,702,23.4,144,4.8,8.21,91,3.03,5.19,15,0.5,0.85,76,2.53,4.33,96,3.2,5.47,43,1.43,2.45,2,0.07,0.11,81,2.7,4.62,0.33,0,0.08,0.6,0.92,0.33,0.43,0.17,0.26,0.33,0.03,0.13,0.23,0.1,0.04,0.89,0.78,0.98,0.47,0.61,0,0.13,0.03,1,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5241092,Amyria Walker,Texas St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5241092.png,24,0,196,8.17,110,4.58,22.45,15,0.62,3.06,3,0.12,0.61,12,0.5,2.45,8,0.33,1.63,14,0.58,2.86,0,0,0,17,0.71,3.47,0.36,0.33,0.42,0.77,0.31,0.43,0.49,0.31,0.1,0.13,0.02,0.07,0.98,0.32,0.3,0.28,0.19,0.24,0.35,0.08,0.47,0.42,0.55,0.76,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5241465,Takeira Ramey,Texas St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5241465.png,13,0,122,9.38,6,0.46,1.97,12,0.92,3.93,3,0.23,0.98,9,0.69,2.95,15,1.15,4.92,6,0.46,1.97,0,0,0,16,1.23,5.25,0.1,0,0.3,1,0.1,0.1,0.14,0.14,0.22,0.43,0.03,0.09,0.1,0,0,0.82,0.13,1,0.5,0.24,0,1,0.32,0.05,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5241466,Saniya Burks,Texas St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5241466.png,30,29,912,30.4,431,14.37,18.9,68,2.27,2.98,6,0.2,0.26,62,2.07,2.72,38,1.27,1.67,45,1.5,1.97,7,0.23,0.31,64,2.13,2.81,0.37,0.31,0.47,0.88,0.22,0.45,0.49,0.26,0.1,0.13,0.01,0.08,0.83,0.39,0.36,0.28,0.87,0.18,0.12,0.15,0.34,0.86,0.66,0.4,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5241563,Jean Chiu,Washington St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5241563.png,32,0,242,7.56,25,0.78,4.13,21,0.66,3.47,4,0.12,0.66,17,0.53,2.81,14,0.44,2.31,9,0.28,1.49,0,0,0,17,0.53,2.81,0.33,0.23,0.43,0.5,0.13,0.38,0.39,0.1,0.1,0.35,0.02,0.09,0,0.08,0.11,0.29,0.08,0.99,0.43,0.24,0.08,0.01,0.6,0.13,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5241565,Marta Alsina,Washington St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5241565.png,32,3,556,17.38,78,2.44,5.61,78,2.44,5.61,16,0.5,1.15,62,1.94,4.46,46,1.44,3.31,24,0.75,1.73,6,0.19,0.43,45,1.41,3.24,0.33,0.15,0.51,0.61,0.2,0.36,0.39,0.13,0.15,0.31,0.04,0.14,0.05,0.08,0.11,0.54,0.43,0.96,0.58,0.73,0.04,0.14,0.73,0.28,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5241567,Keandra Koorits,Washington St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5241567.png,34,2,595,17.5,229,6.74,15.39,86,2.53,5.78,29,0.85,1.95,57,1.68,3.83,26,0.76,1.75,18,0.53,1.21,4,0.12,0.27,35,1.03,2.35,0.38,0.24,0.43,0.83,0.13,0.43,0.46,0.24,0.1,0.12,0.06,0.12,0.73,0.23,0.25,0.24,0.18,0.12,0.86,0.51,0.11,0.68,0.6,0.12,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5241568,Charlotte Abraham,Washington St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5241568.png,34,34,915,26.91,351,10.32,15.34,210,6.18,9.18,49,1.44,2.14,161,4.74,7.04,56,1.65,2.45,33,0.97,1.44,7,0.21,0.31,76,2.24,3.32,0.4,0.36,0.63,0.85,0.25,0.51,0.55,0.22,0.13,0.19,0.07,0.22,0.5,0.76,0.78,0.39,0.62,0.7,0.92,0.99,0.64,0.78,0.88,0.58,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5242246,Teryn Gardner,Gonzaga,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242246.png,34,1,677,19.91,203,5.97,11.99,105,3.09,6.2,41,1.21,2.42,64,1.88,3.78,36,1.06,2.13,23,0.68,1.36,2,0.06,0.12,32,0.94,1.89,0.44,0.46,0.73,0.94,0.1,0.61,0.63,0.14,0.09,0.16,0.08,0.12,0.09,1,1,0.22,0.34,0.43,0.97,0.46,0.95,0.96,0.94,0.07,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5242247,Libby Hutton,Boise St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242247.png,34,33,884,26,361,10.62,16.33,218,6.41,9.86,67,1.97,3.03,151,4.44,6.83,52,1.53,2.35,25,0.74,1.13,28,0.82,1.27,61,1.79,2.76,0.48,0.25,0.03,0.72,0.39,0.48,0.53,0.22,0.12,0.15,0.1,0.21,0.73,0.64,0.37,0.74,0.63,0.47,0.65,0.57,0.25,0.59,0.35,0.83,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5242454,Kloe Froebe,Colorado St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242454.png,35,35,1015,29,375,10.71,14.78,237,6.77,9.34,85,2.43,3.35,152,4.34,5.99,83,2.37,3.27,22,0.63,0.87,5,0.14,0.2,50,1.43,1.97,0.44,0.36,0.26,0.65,0.41,0.49,0.53,0.22,0.18,0.12,0.11,0.18,0.54,0.58,0.6,0.64,0.28,0.15,1,0.88,0.54,0.19,0.26,0.92,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5242455,Brooke Carlson,Colorado St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242455.png,35,35,1103,31.51,411,11.74,14.9,94,2.69,3.41,14,0.4,0.51,80,2.29,2.9,108,3.09,3.92,49,1.4,1.78,10,0.29,0.36,66,1.89,2.39,0.42,0.25,0.31,0.79,0.45,0.46,0.53,0.22,0.21,0.15,0.02,0.09,0.59,0.64,0.44,0.79,0.77,0.34,0.28,0.23,0.14,0.54,0.36,0.99,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5242457,Caitlin Kramer,Colorado St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242457.png,10,0,32,3.2,5,0.5,6.25,7,0.7,8.75,0,0,0,7,0.7,8.75,1,0.1,1.25,2,0.2,2.5,1,0.1,1.25,0,0,0,0.33,0.33,0.5,0,0.33,0.42,0.36,0.12,0.06,0,0,0.26,0.02,0.02,0.19,0.08,0.03,0,0,1,0.48,0,0.72,0.79,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5242458,Olivia Pawlicki,Colorado St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242458.png,10,0,32,3.2,11,1.1,13.75,6,0.6,7.5,1,0.1,1.25,5,0.5,6.25,2,0.2,2.5,0,0,0,1,0.1,1.25,1,0.1,1.25,0.36,0.3,0.91,NA,0,0.5,0.5,0.21,0.13,0.08,0.04,0.19,0.54,0.27,0.63,0.84,0.01,0,0.04,0.51,0.44,NA,1,0.01,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5242459,McKenna Murphy,Colorado St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242459.png,35,1,480,13.71,173,4.94,14.42,66,1.89,5.5,3,0.09,0.25,63,1.8,5.25,21,0.6,1.75,11,0.31,0.92,3,0.09,0.25,14,0.4,1.17,0.39,0.39,0.82,0.88,0.05,0.55,0.56,0.19,0.09,0.08,0.01,0.16,0.36,0.77,0.9,0.18,0.09,0.01,0.09,0.83,0.74,0.86,0.99,0.03,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5242460,Aloni Oliver,Fresno St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242460.png,19,1,93,4.89,16,0.84,6.88,14,0.74,6.02,3,0.16,1.29,11,0.58,4.73,3,0.16,1.29,4,0.21,1.72,1,0.05,0.43,5,0.26,2.15,0.26,0.17,0.63,0.5,0.42,0.32,0.36,0.14,0.06,0.18,0.04,0.16,0.1,0.02,0.02,0.08,0.04,0.6,0.61,0.84,0.04,0.01,0.9,0.95,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5242461,Danae Powell,Fresno St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242461.png,33,33,1070,32.42,405,12.27,15.14,116,3.52,4.34,41,1.24,1.53,75,2.27,2.8,72,2.18,2.69,43,1.3,1.61,3,0.09,0.11,83,2.52,3.1,0.41,0.41,0.37,0.77,0.29,0.49,0.53,0.21,0.15,0.18,0.05,0.09,0.47,0.61,0.57,0.53,0.74,0.54,0.72,0.31,0.85,0.41,0.48,0.7,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5242470,Kaelyn Hamilton,San Diego St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242470.png,33,1,605,18.33,253,7.67,16.73,82,2.48,5.42,14,0.42,0.93,68,2.06,4.5,32,0.97,2.12,33,1,2.18,7,0.21,0.46,45,1.36,2.98,0.51,0.33,0.3,0.78,0.2,0.56,0.58,0.23,0.11,0.17,0.03,0.14,0.61,0.9,0.92,0.34,0.66,0.48,0.49,0.72,0.49,0.44,0.34,0.33,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5242471,Bailey Barnhard,San Diego St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242471.png,33,33,708,21.45,251,7.61,14.18,174,5.27,9.83,50,1.52,2.82,124,3.76,7.01,36,1.09,2.03,18,0.55,1.02,25,0.76,1.41,23,0.7,1.3,0.45,0.37,0.23,0.71,0.2,0.49,0.52,0.2,0.1,0.09,0.09,0.22,0.47,0.42,0.47,0.64,0.42,0.04,0.6,0.76,0.79,0.52,0.76,0.31,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5242472,Nat Martinez,San Diego St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242472.png,33,33,922,27.94,316,9.58,13.71,89,2.7,3.86,10,0.3,0.43,79,2.39,3.43,68,2.06,2.95,25,0.76,1.08,5,0.15,0.22,61,1.85,2.65,0.41,0.36,0.62,0.83,0.39,0.52,0.59,0.19,0.14,0.18,0.01,0.11,0.35,0.93,0.88,0.48,0.45,0.64,0.23,0.42,0.57,0.71,0.86,0.87,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5242473,Naomi Panganiban,San Diego St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242473.png,33,33,955,28.94,483,14.64,20.23,67,2.03,2.81,13,0.39,0.54,54,1.64,2.26,73,2.21,3.06,25,0.76,1.05,4,0.12,0.17,54,1.64,2.26,0.43,0.39,0.43,0.86,0.29,0.51,0.57,0.27,0.16,0.11,0.02,0.07,0.93,0.85,0.85,0.58,0.48,0.04,0.34,0.05,0.81,0.82,0.58,0.73,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5242482,CJ Latta,San Diego St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242482.png,33,0,524,15.88,93,2.82,7.1,40,1.21,3.05,2,0.06,0.15,38,1.15,2.9,25,0.76,1.91,9,0.27,0.69,4,0.12,0.31,23,0.7,1.76,0.39,0.37,0.88,0.62,0.1,0.55,0.56,0.11,0.08,0.22,0.01,0.09,0.01,0.81,0.91,0.13,0.07,0.79,0.03,0.25,0.67,0.14,1,0.06,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5242484,Elise Livingston,Utah State,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242484.png,30,27,886,29.53,243,8.1,10.97,79,2.63,3.57,12,0.4,0.54,67,2.23,3.02,38,1.27,1.72,18,0.6,0.81,0,0,0,50,1.67,2.26,0.38,0.36,0.6,0.86,0.16,0.49,0.52,0.17,0.1,0.18,0.02,0.09,0.19,0.55,0.62,0.26,0.24,0.51,0.31,0.28,0.6,0.83,0.83,0.2,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5242487,Jamisyn Heaton,Utah State,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5242487.png,27,21,681,25.22,228,8.44,13.39,116,4.3,6.81,35,1.3,2.06,81,3,4.76,31,1.15,1.82,40,1.48,2.35,13,0.48,0.76,52,1.93,3.05,0.41,0.25,0.25,0.73,0.31,0.44,0.49,0.22,0.11,0.18,0.06,0.14,0.51,0.34,0.32,0.32,0.85,0.61,0.88,0.75,0.17,0.31,0.22,0.75,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5256486,Emilia Long,Fresno St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5256486.png,33,33,1063,32.21,447,13.55,16.82,150,4.55,5.64,30,0.91,1.13,120,3.64,4.52,122,3.7,4.59,77,2.33,2.9,7,0.21,0.26,91,2.76,3.42,0.41,0.33,0.25,0.84,0.23,0.45,0.5,0.25,0.27,0.17,0.03,0.15,0.76,0.43,0.39,0.95,1,0.46,0.56,0.82,0.46,0.75,0.2,0.48,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5256487,Ashlyn Rean,Fresno St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5256487.png,6,5,151,25.17,76,12.67,20.13,42,7,11.13,10,1.67,2.65,32,5.33,8.48,3,0.5,0.79,8,1.33,2.12,3,0.5,0.79,17,2.83,4.5,0.54,NA,0,0.57,0.22,0.54,0.55,0.28,0.05,0.2,0.08,0.28,0.92,0.72,0.82,0.26,0.94,0.65,0.43,0.95,NA,0.2,0.05,0.38,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5256489,Hedda Koehne,Fresno St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5256489.png,32,6,546,17.06,107,3.34,7.84,117,3.66,8.57,42,1.31,3.08,75,2.34,5.49,14,0.44,1.03,16,0.5,1.17,10,0.31,0.73,41,1.28,3,0.39,0,0.01,0.74,0.2,0.39,0.43,0.15,0.05,0.25,0.09,0.18,0.11,0.16,0.11,0.19,0.38,0.86,0.57,0.51,0.02,0.62,0.28,0.25,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5313390,Malvina Haziri,Washington St,G,Guard,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313390.png,29,0,292,10.07,65,2.24,8.9,24,0.83,3.29,6,0.21,0.82,18,0.62,2.47,17,0.59,2.33,6,0.21,0.82,0,0,0,19,0.66,2.6,0.26,0.25,0.8,1,0.05,0.36,0.38,0.18,0.11,0.18,0.03,0.08,0.27,0.05,0.1,0.31,0.04,0.59,0.46,0.11,0.16,1,0.98,0.01,0.21,0.51,0.47,0.16,0.96,0.18,0.04,0.12,0.34,0.77,0.41,0.26,0.48,0.47,0.46,0.56,0.61,0.55,0.57,0.52,0.5,0.39,0.55,0.59
2026,5313392,Tanja Valancic,Washington St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313392.png,34,25,675,19.85,112,3.29,6.64,120,3.53,7.11,30,0.88,1.78,90,2.65,5.33,53,1.56,3.14,27,0.79,1.6,2,0.06,0.12,56,1.65,3.32,0.36,0.21,0.49,0.58,0.2,0.41,0.43,0.14,0.15,0.3,0.06,0.17,0.05,0.21,0.21,0.89,0.71,0.97,0.1,0.38,0.19,0.21,0.95,0.27,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
2026,5313393,Malia Ruud,Washington St,F,Forward,https://a.espncdn.com/i/headshots/womens-college-basketball/players/full/5313393.png,34,21,809,23.79,289,8.5,14.29,132,3.88,6.53,50,1.47,2.47,82,2.41,4.05,36,1.06,1.78,21,0.62,1.04,12,0.35,0.59,43,1.26,2.13,0.47,0.36,0.27,0.55,0.17,0.51,0.52,0.2,0.1,0.13,0.08,0.13,0.54,0.47,0.68,0.59,0.48,0.23,0.41,0.19,0.73,0.15,0.84,0.19,0.21,0.52,0.48,0.1,0.73,0.18,0.1,0.19,0.29,0.68,0.16,0.29,0.6,0.4,0.34,0.56,0.6,0.62,0.66,0.54,0.44,0.48,0.58,0.49
