league,season,population,team,dimension,category,unit,source,off_n,off_freq,off_ppp,off_ppp_pctl,def_n,def_ppp,def_ppp_pctl
wnba,2026,national,NY,context,second_chance,possession,espn_derived,468,0.14058275758486033,1.1794871794871795,93,474,1.0485232067510548,57
wnba,2026,national,NY,context,transition,possession,espn_derived,314,0.09432261940522679,1.4872611464968153,64,355,1.3492957746478873,0
wnba,2026,national,NY,creation,assisted,made_fg,espn_derived,850,0.6692913385826772,2.415294117647059,86,883,2.3680634201585504,64
wnba,2026,national,NY,creation,unassisted,made_fg,espn_derived,420,0.33070866141732286,2.1476190476190475,86,432,2.115740740740741,57
wnba,2026,national,NY,shot_zone,above_break_3,attempt,espn_derived,847,0.31794294294294295,1.1015348288075562,64,779,1.1091142490372272,79
wnba,2026,national,NY,shot_zone,at_rim,attempt,espn_derived,702,0.2635135135135135,1.4928774928774928,86,675,1.44,79
wnba,2026,national,NY,shot_zone,corner_3,attempt,espn_derived,261,0.09797297297297297,1.1954022988505748,79,212,1.2311320754716981,86
wnba,2026,national,NY,shot_zone,mid_range,attempt,espn_derived,292,0.10960960960960961,0.4657534246575342,7,507,0.6942800788954635,93
wnba,2026,national,NY,shot_zone,paint,attempt,espn_derived,562,0.21096096096096095,0.9359430604982206,36,592,0.9391891891891891,36
wnba,2026,national,PHX,ball_security,dead_ball_to,possession,espn_derived,236,0.07320099255583126,0.00423728813559322,50,235,0,64
wnba,2026,national,PHX,ball_security,live_ball_to,possession,espn_derived,307,0.09522332506203474,0.006514657980456026,50,320,0.003125,43
wnba,2026,national,PHX,ball_security,no_turnover,possession,espn_derived,2681,0.831575682382134,1.2443118239462887,64,2672,1.2979041916167664,29
wnba,2026,national,PHX,context,halfcourt,possession,espn_derived,2434,0.7549627791563276,0.9897288414133114,36,2465,1.0328600405679513,79
wnba,2026,national,PHX,context,second_chance,possession,espn_derived,437,0.13554590570719602,0.9908466819221968,21,456,1.0526315789473684,64
wnba,2026,national,PHX,context,transition,possession,espn_derived,353,0.10949131513647643,1.4079320113314449,36,306,1.4477124183006536,64
wnba,2026,national,PHX,creation,assisted,made_fg,espn_derived,805,0.6903945111492281,2.347826086956522,43,854,2.389929742388759,93
wnba,2026,national,PHX,creation,unassisted,made_fg,espn_derived,361,0.3096054888507719,2.096952908587258,29,400,2.1325,86
wnba,2026,national,PHX,shot_zone,above_break_3,attempt,espn_derived,673,0.26963141025641024,1.0430906389301635,36,859,1.1036088474970895,71
wnba,2026,national,PHX,shot_zone,at_rim,attempt,espn_derived,609,0.2439903846153846,1.4482758620689655,71,599,1.4824707846410685,93
wnba,2026,national,PHX,shot_zone,corner_3,attempt,espn_derived,210,0.08413461538461539,1.1571428571428573,64,173,1.2138728323699421,79
wnba,2026,national,PHX,shot_zone,mid_range,attempt,espn_derived,451,0.18068910256410256,0.6031042128603105,43,438,0.684931506849315,79
wnba,2026,national,PHX,shot_zone,paint,attempt,espn_derived,553,0.22155448717948717,0.9909584086799277,79,539,1.0166975881261595,79
wnba,2026,national,POR,ball_security,dead_ball_to,possession,espn_derived,258,0.07918968692449356,0.007751937984496124,36,258,0,4
wnba,2026,national,POR,ball_security,live_ball_to,possession,espn_derived,344,0.10558624923265807,0,21,317,0,50
wnba,2026,national,POR,ball_security,no_turnover,possession,espn_derived,2656,0.8152240638428484,1.2917921686746987,7,2684,1.3442622950819672,36
wnba,2026,national,POR,context,halfcourt,possession,espn_derived,2494,0.7655003069367711,1.0324779470729752,57,2375,1.0315789473684212,71
wnba,2026,national,POR,context,second_chance,possession,espn_derived,460,0.14119091467157766,0.9847826086956522,7,523,1.1491395793499044,93
wnba,2026,national,POR,context,transition,possession,espn_derived,304,0.09330877839165132,1.332236842105263,7,361,1.5429362880886426,93
wnba,2026,national,POR,creation,assisted,made_fg,espn_derived,823,0.6680194805194806,2.4434993924665855,93,918,2.3529411764705883,29
wnba,2026,national,POR,creation,unassisted,made_fg,espn_derived,409,0.3319805194805195,2.119804400977995,50,346,2.1098265895953756,29
wnba,2026,national,POR,shot_zone,above_break_3,attempt,espn_derived,857,0.3326863354037267,1.1061843640606768,71,760,1.0578947368421052,36
wnba,2026,national,POR,shot_zone,at_rim,attempt,espn_derived,617,0.23951863354037267,1.413290113452188,50,733,1.3942701227830832,29
wnba,2026,national,POR,shot_zone,corner_3,attempt,espn_derived,248,0.09627329192546584,1.185483870967742,71,225,1.2533333333333334,93
wnba,2026,national,POR,shot_zone,mid_range,attempt,espn_derived,266,0.10326086956521739,0.5639097744360902,14,380,0.6578947368421053,57
wnba,2026,national,POR,shot_zone,paint,attempt,espn_derived,588,0.22826086956521738,1.0442176870748299,86,510,1.0431372549019609,100
wnba,2026,national,SEA,ball_security,dead_ball_to,possession,espn_derived,223,0.06798780487804879,0,71,231,0.004329004329004329,82
wnba,2026,national,SEA,ball_security,live_ball_to,possession,espn_derived,360,0.10975609756097561,0,14,342,0,21
wnba,2026,national,SEA,ball_security,no_turnover,possession,espn_derived,2697,0.8222560975609756,1.2228401928068224,36,2719,1.2879735196763515,57
wnba,2026,national,SEA,context,halfcourt,possession,espn_derived,2437,0.7429878048780488,0.9618383258104226,7,2384,1.028523489932886,57
wnba,2026,national,SEA,context,second_chance,possession,espn_derived,500,0.1524390243902439,1.004,29,531,1.0018832391713748,29
wnba,2026,national,SEA,context,transition,possession,espn_derived,343,0.10457317073170731,1.3177842565597668,0,377,1.376657824933687,21
wnba,2026,national,SEA,creation,assisted,made_fg,espn_derived,769,0.6478517270429655,2.3784135240572173,64,826,2.361985472154964,50
wnba,2026,national,SEA,creation,unassisted,made_fg,espn_derived,418,0.35214827295703455,2.11244019138756,43,393,2.119592875318066,64
wnba,2026,national,SEA,shot_zone,above_break_3,attempt,espn_derived,826,0.31017649267743147,1.0242130750605327,29,814,1.0171990171990173,0
wnba,2026,national,SEA,shot_zone,at_rim,attempt,espn_derived,653,0.24521216672925272,1.3751914241960184,29,673,1.4323922734026746,71
